source,text,sentiment,confidence
youtube_comment,Disregarding the Korean market i think there's alot of manipulation by the institutions with their Algorithmic trading. Using AI and trading with powerful computers to purposely trigger retail trader limit orders. How prices sometimes dump and pump for literally no reason.,negative,0.4927
youtube_comment,Federal reserve interest rate bullshit and any political bullshit always make the market jittery. And another thing: Short selling dogs. And thanks for shorting when I pick up the shares cheap of good companies,neutral,0.8552
youtube_comment,Might have to come up with different content,neutral,0.8721
youtube_comment,"I could have told you the AI, memory, and semiconductor sectors were going to fall.  You want to know how I knew?  I bought them.",neutral,0.5236
youtube_comment,AMD and NViDIA chips aren’t getting through the Straight Of Hormuz and it’s all Trumps fault.,neutral,0.7115
youtube_comment,"I own MU, but at one point have to see market for what it is. Transition away from Ai & Tech. These are not small single day corrections, they are large multi day positional changes.",neutral,0.8846
youtube_comment,"As to the horribly wrong prediction for Monday ... it did seem ""on the cards"" Micron would go up. But who doesn't know that anything that ANYONE says about future stock-price is guess-work? You can't pick the day, if even the week. I knew to wait and it seemed stable at first ... but I should have waited longer as got another MU at only $981 when I could have got one near $900. Oh dear. But I got DRAM at $59 - then it now down near $55 and who would have dreamed DRAM could crash so badly? I thought pushing my luck at $59!! Every time we top up, they sell it off again. We all need relief soon ... especially on long-suffering NVIDIA...",neutral,0.5414
youtube_comment,"Well, if there is a 20% tariff on good (including oil?) in the Hormuz Straight - that is not good for investors and makets.",neutral,0.6817
youtube_comment,"The Korean market is why to avoid SK Hynix, just buy Micron. Same thing but 🇺🇸",neutral,0.9301
youtube_comment,"i really enjoy your videos, they help me not to panic in this  unstable market, even though it's very hard, especially since i am new at stock investing :)",neutral,0.9138
youtube_comment,I finally found the reason why these stock prices are not going up. It is not because of the Korean market or the Iran war. Maybe it is because I bought the stocks. 😂,neutral,0.8481
youtube_comment,"I really hope you guy can get rid of the orange fool soon so the world can start breathing again.. at least a little bit.
1st strait of hormuz is free.. he starts war vs iran. then he is losing the war. then ""peace"".. strait free again and he tries to sell it as a win, that nothing in iran has changed and the strait is ""free again"". then iran starts fighting again.. US has to fight back. strait closed. now this moron wants to charge 20% fee on cargo.
wtf.. this guy 🤦‍♂",neutral,0.8021
youtube_comment,"Thats the market. No one of us has a crystal ball. I am kinda new to the stock market and currently I watch and read a ton to learn. And literally EVERY day the sentiment changes ""go mag7.. 100%"" next day  ""no no go semi conductors safe call.. everyone will need the chips for at least 1-2 years - hyperscaler gotta pay the bill."" next day ""hyper scaler.. thats the future"". etc etc.

BIG props to you for calling yourself out for the wrong call - even though it wasnt necessary. It was a proper idea. but still just a guess and we all know that we dont KNOW that is happening tomorrow - especially not on the stock market.  Most ppl wont do that.
Thumbs up :)",neutral,0.8945
youtube_comment,"A lot of this is political. Biden was one of the worst but his last 2 years were a stable market and there were some good returns.Trump is dangerously flirting with WWlll and he is beyond incompetent. I think Trump will set off at a minimum a global recession and a good chance there will be depression. This reminds me of the 2008 financial crisis during the W Bush mess. No one deserves to watch their wealth disappear because of this morbidly obese, orange incompetent. I see pain ahead and I hope I’m wrong.",negative,0.8291
youtube_comment,I TRIED TO WARN YOU,neutral,0.7345
youtube_comment,Ready for market open tomorrow!,neutral,0.9194
youtube_comment,Monday and crickets. 🎉🎉🎉,neutral,0.9283
youtube_comment,"I spent years trying to understand manifesting, but it always felt like I was missing something. Eventually, I came across Vera Hart’s archetype quiz and decided to try it. My result was surprisingly accurate and helped me understand which approach actually suits me. Definitely worth trying if you’ve been feeling stuck too. It only takes a few minutes ❤️",neutral,0.896
youtube_comment,Data centers are getting kicked out of every state .,negative,0.9513
youtube_comment,"Thank you for your videos. The market has been very volatile lately, but I’ve learned there’s more to it than just holding and waiting. Understanding market movements and trading with the right strategy can make a big difference. No prediction is ever guaranteed, but proper guidance and consistency helped me grow my holdings from about $29k to nearly 173k in a few months.",positive,0.7932
youtube_comment,It may take a while to see this rocket up again. Hold it guys.,neutral,0.8776
youtube_comment,"I’ve come to realize that the hardest part of investing isn’t finding opportunities, it’s knowing how to build a portfolio that can handle the inevitable mistakes along the way. Buying stocks sounds simple enough, but consistently choosing the right ones without a solid strategy is easier said than done. Leilanie wolfe  about diversification, risk management, and having clear entry and exit plans completely changed my approach. Over time, those lessons helped me grow my portfolio from a 5-figure balance into a solid 6-figure nest egg.Thanks once again,  Leilanie wolfe . for your consistent updates and continued support",neutral,0.7282
youtube_comment,The stock market will be green when USA will get another president,neutral,0.8283
youtube_comment,I took Sandisk and Micron profits last week. Have taken more today considering what is happening in Asia and SK Hyix.,neutral,0.5586
youtube_comment,MU tanking rn,negative,0.7261
youtube_comment,"Wow! What a wonderful buying opportunity for Micron and DRAM. I rushed in too early and got more Micron at $981 ... should have waited as might go down to $890 or so now. Got DRAM at $59 ... now falling towards $58/each ... WOW!!

Wish I'd cut back a few NVIDIA as fallen below my $-cost-average price now ... could shaved some off ...",negative,0.8435
youtube_comment,Imagine knowing aa stock is going to move but you are not sure when. MU NVDA and AMD are perfect examples. There is no need to guess when once you know how to position.😃,neutral,0.9371
youtube_comment,"This must be a horrible time to be a bear. President Trump has finally had it with Iran. The midterms will be here before you know it, and the Donald knows that he's got to hit a home run in the next few weeks. If he doesn't, he's going to lose the game. A great number of people in the US hate Trump so much that they are actually siding with the mullahs. Think about that! 
I believe that Donald will hit that home run, which is why I'm staying in the market with mu and NVDA.",negative,0.7232
youtube_comment,"Week starting off quietly. Being in Australia [anyone else here from AU??] - I up in the morning here when the market opens. NVIDIA strong,,,,, climbing again and my confidence in NVIDIA restored enough to hold. Got another Micron at 981 to help lower my dollar-cost-average. So a good start to the new week ... I just wish I'd not fouled up my NVIDIA Friday [lost 50% of them and had to re-buy at almost $3/share higher price due to crashing asleep at the system!!] - but when you are ill and tired and up all night on NASDAQ it happen ---- VERY excited for SK Hynik tonight and wonder - -- - -- I've kept some dry-powder aside for NVIDIA/DRAM/Micron - what ever drops or needs topping up I am ready.... interesting week ahead!!
MY LESSON FOR EVERY INVESTOR [esp in Australia]: You need your SLEEP more than monitor the stock - Warren BUFFET said that if you lose too much sleep you make mistakes - so keep NVIDIA, AMD, MICRON and DRAM as these BIG bright stocks require little monitoring and maintenance compared with other smaller-cap stocks - something our Host should also mention as a positive as these are such big, solid companies!!!",negative,0.5679
youtube_comment,INTERNATIONAL SOCIAL MEDIA SALUTE,neutral,0.9436
youtube_comment,"Thanks for this video. Helped kept me into NVIDIA. I know covered pros of Micron a lot recently, and nice to hear more on NVIDIA - hopefully more detail on their sales and pros for future growth.",neutral,0.7399
youtube_comment,"Still waiting to see if your MU / Trump prediction gonna he right. if so.. you got a new follower :)

Hope you guys can stop being the divided states of america soon. you gotta re-unite. everybody will profit.",neutral,0.8327
youtube_comment,"You havent mentioned SanDIsk in the title for a while. Is it still one of your big 4? (Micron, Nvidia, AMD, SanDisk)",neutral,0.9428
youtube_comment,Great presentation Sir.,positive,0.5246
youtube_comment,Thankss🎉,neutral,0.9052
youtube_comment,There’s also a chance that the GPU R&D team doesn’t exist at all over at Nvidia HQ 😭,neutral,0.9005
youtube_comment,"there was some leaked 6070/80/90 specs around not long ago

it's not looking great",neutral,0.6469
youtube_comment,or the DDR chip is so rare/,neutral,0.8473
youtube_comment,"Honestly, the next generation of GPU probably will arive at MSRP that i cant effort..",neutral,0.8313
youtube_comment,"It's going to be an incremental increase with that DLSS 5 slop generator BS. The mid range options if the generation will retail for $1k, and a bunch of tech creators will eat it up even though most people will not find it worth the money",positive,0.6907
youtube_comment,Hopefully they bring back SLI,neutral,0.662
youtube_comment,Massively expensive.,neutral,0.6207
youtube_comment,Aint nobody gonna be able to afford any PC parts,neutral,0.8712
youtube_comment,me siting here with a 2060 praying it wont be  another fakeframes senerio,neutral,0.8834
youtube_comment,"I might actually wait for the 60 series to release so that the 50 series will get cheaper. It will get cheaper, right? RIGHT!!?",neutral,0.8438
youtube_comment,The ryzen 67,neutral,0.8793
youtube_comment,This dude is full of shit,neutral,0.841
youtube_comment,Gonna need a second psu just to power it.,neutral,0.8975
youtube_comment,They wont.,neutral,0.8378
youtube_comment,It's gonna run mostly AI and disguise it for gaming. DLSS 5 will drop and will make use of AI-fying the game with multi frame gen giving 200+ fps at 4k. It's also gonna need a generator instead of a power supply and costs around 3 iphone 19 plus pro max 2TB fully paid,neutral,0.8775
youtube_comment,Nvidia can stick their new generation up theirs...,neutral,0.7384
youtube_comment,"It wont. Cause they hog all the improvements on the 090 models and give marginal ones to the rest of the lineup. 10% or so. Did it on both gens.
That and moores law is dead",neutral,0.8389
youtube_comment,Cant wait for the 6060 8gb and the 6070  12 gb,neutral,0.9196
youtube_comment,Its gonna be more AI up the ass,neutral,0.7768
youtube_comment,And more expensive than a 5090 lol good luck with that,neutral,0.8425
youtube_comment,Ai bro 😭 this has gotten out of hand,negative,0.7679
youtube_comment,I have the rx 580 so can't play like most game anyways,neutral,0.7834
youtube_comment,this is why our ram is too much,neutral,0.6807
youtube_comment,ai slop posting,neutral,0.9186
youtube_comment,its 2026,neutral,0.8992
youtube_comment,See this is why we can’t buy RAM and GPUs at MSRP,neutral,0.9035
youtube_comment,Can't even dislike the slop videos anymore,neutral,0.7548
youtube_comment,What about rtx Titan?,neutral,0.9428
youtube_comment,L ai,neutral,0.9033
youtube_comment,"Bro, rank mine
Cpu:i9-9900 I found it for cheap
Gpu: GTX-1660 super 8GB
RAM: 32GB of RAM 
Storage: 512 nvme + 1tb hdd 15K",neutral,0.925
youtube_comment,Rtx 3050 i5 8500 16gb ddr4 dual channel,neutral,0.9403
youtube_comment,This ain’t doing crap against a 5090,neutral,0.8826
youtube_comment,this is why ram are so much expensiveness,neutral,0.8671
youtube_comment,As a 2060 super user it plays most of the titles at 1080p native or dlss quality,neutral,0.9496
youtube_comment,2080 can NOT play 1440p smoothly,neutral,0.9347
youtube_comment,I hate that they took away the dislike button,negative,0.5584
youtube_comment,everyone: Because of AI we have bad ram price. This guy making hardware content fully trought AI,negative,0.9314
youtube_comment,Please make a video with 10-series. 🙏🏻,neutral,0.9477
youtube_comment,"The pc I wanna buy is 720$ no used it's from shop in Baghdad
R5 5600X
RTX 5060 8GB OC PNY
Ram 8x2 3200 puskill I know it's bad idea about ram😢",negative,0.7365
youtube_comment,why there is no ram,neutral,0.9094
youtube_comment,$NVDA has a lower forward PE than Hersheys,negative,0.8956
youtube_comment,Vamos nvidia ❤❤❤🎉,neutral,0.867
youtube_comment,GGOD!!,neutral,0.8676
youtube_comment,"Hellow, disappointment. RTX5090 of yours still can't run a very simple 12k screen at the simplest high quality on any 12k advertisement screen at 240fps without frame dropped into pitch black after every 2 minutes. How is USAmericapitalism anywhere be drilling profits off anything even though your owner is part of a MAGA Corporation.",neutral,0.7196
youtube_comment,"Great preso, technical but still understandable .. go Nvidia.. waiting for the day when we have our first interstellar cruiser with Nvidia plotting the hyperspace jump points",neutral,0.8952
youtube_comment,ADD DUBBING SPANISH!!!!,neutral,0.9349
youtube_comment,"Hey Nvidia, remember SEGA saved you on 1996 ? So,  now you must help them to make new gen video games computer entertainment system with this specs :

- CPU : 16 cores 32 threads (2 nm) 
- GPU : custom RTX 6070 - 12 GB VRAM (15500 cuda cores) 
- NPU : AI chip with 200 TOPS
- RAM : 4 x 16 GB DDR 6 
- Storage/ROM : m.2 nvme gen 5.0 - 3 tb
- Disc Drive : 16x 4K bluray
- Power Supply : 80 plus Gold 700 watt
- Connectivity : Wifi 7, Bluetooth 6.0
- Ports : 4 x USB type C 3.2 , 4 x USB type A 3.2 , 1 x HDMI 2.2, 1x RJ 45 LAN - 10 Gbps, 1 x power cord
- Cooling : big copper & aluminum heatsink with 4x120 mm fans
- Support : Dolby Vision 2 , HDR 10+, Dolby Atmos
- Media player : can play all 4k bluray disc, DVD, CD (all region) 
- OS : Custom Linux/Windows , support microsoft office & wps office
- Social : SEGA lobby & avatar
- Gamescore : Achievement /Trophy/Reward

😊😊😊😊😊😊",neutral,0.8882
youtube_comment,"I can’t find your vidoe where you and intel are making a cpu and GPU hybrid for ai in house computing

Please send me the video? 😢",neutral,0.9397
youtube_comment,Awesome 👌🏿 Nvidia AI,neutral,0.923
youtube_comment,All made possible by the sacrifice of unborn children of the Taiwanese and Korean races to the dark lords of tech.,neutral,0.9213
youtube_comment,hellcatt go fast on teh dash.,neutral,0.7917
youtube_comment,"As fans of the company, what should we be doing?",neutral,0.9276
youtube_comment,"Just make one point clear. There is no such thing as an AI factory. It is a data center, plain and simple.",neutral,0.9246
youtube_comment,Yo los banco,neutral,0.8906
youtube_comment,"I have an idea that I think is worth exploring:

Instead of focusing only on upscaling or frame generation, why not develop a universal Neural Anti-Aliasing solution that works with any game?

The concept would be simple: the tool receives the final rendered frame and uses a neural network to detect and reduce jagged edges, shimmering, temporal noise, and other common aliasing artifacts in real time, without requiring motion vectors or any special integration from the game engine.

In my opinion, this problem is potentially easier than full image reconstruction techniques such as DLSS, yet it could deliver a huge visual improvement. Reducing aliasing and shimmering while preserving image sharpness often has a greater impact on perceived image quality than increasing resolution alone.

Do you think this approach is technically feasible? Are there any ongoing projects or research efforts exploring something similar?",neutral,0.9051
youtube_comment,Let's go!!,neutral,0.8927
youtube_comment,i love you jensen and nvidia.  keep up ur miracles.  🙏🟩⬛,neutral,0.9055
youtube_comment,He has very poor presentation skills sorry,negative,0.9498
youtube_comment,Im interested in the fart huffing chamber tech in this presentation.,neutral,0.9334
youtube_comment,@nvidia,neutral,0.9399
youtube_comment,Why do these videoes have so little views? Are they posted anywhere else?,neutral,0.618
youtube_comment,"NVDA is a $5 TRILLION company.

That's like pissing in the ocean.",neutral,0.7658
youtube_comment,"Bla bla bla NVDA bla bla bla , you guys know shit😊",neutral,0.9201
youtube_comment,"7/22 is the new expiration, that is the protection",neutral,0.898
youtube_comment,"The war restarting is already probably enough to bring NVIDIA down with everything else, maybe it's not even about NVIDIA but they just wanted puts on something that will surely go down with rest of the market.",negative,0.74
youtube_comment,sheeeeeeit is gon be like dat n sheet?,neutral,0.9081
youtube_comment,Grow m already account hai...IND app par account khulne se yearly charge dena padega kiya...?????,neutral,0.9186
youtube_comment,धन्यवाद सही जानकारी देने के लिए।,neutral,0.8898
youtube_comment,Beautiful Informative Video. Beautifully Explained. 👌👌👍👍🙏🙏💐💐,neutral,0.8448
youtube_comment,Pigmentation ho rahi h mam ////use Liver Detox #Miduty,neutral,0.9236
youtube_comment,Main to bas apko dekhne aata hu 😊,neutral,0.9183
youtube_comment,"Hi,
How to Buy Samsung Shares",neutral,0.9253
youtube_comment,Maal,neutral,0.8907
youtube_comment,Nice Information,neutral,0.7684
youtube_comment,How to buy Samsung stock from INDmoney,neutral,0.944
youtube_comment,❤❤❤,neutral,0.9052
youtube_comment,indmoney best to trade us stocks...,neutral,0.7998
youtube_comment,Indmoney  best broker hai or asset tracking me bhut badiya hai me pichle 4 year se us kar raha hu,neutral,0.8963
youtube_comment,❤❤,neutral,0.9052
youtube_comment,Stop rehearsing the disaster and start solving it. Click the link for 10% off your first month of BetterHelp: https://betterhelp.com/crayoncapital #ad,neutral,0.9051
youtube_comment,good story telling keep it up,neutral,0.8607
youtube_comment,"Jensen didn't just build better chips, he built an ecosystem years before the market understood its value. Long-term vision, relentless execution, and betting on developers turned NVIDIA into the backbone of the AI revolution.",neutral,0.7993
youtube_comment,Bro I love this so much it feel like me right now,neutral,0.834
youtube_comment,si vlaro,neutral,0.8878
youtube_comment,All thanks to GOD and sega,neutral,0.6838
youtube_comment,"NVIDIA doesn’t just sell chips—it sells the shovels in the AI gold rush. Every company wants to build smarter technology, and NVIDIA provides much of the computing power behind it. That’s why understanding NVIDIA is really understanding who controls the infrastructure of the AI boom.",neutral,0.9259
youtube_comment,"NVIDIA gets talked about everywhere, but very few people can explain why it's so valuable in simple terms.",neutral,0.9297
youtube_comment,Crazy story,neutral,0.7289
youtube_comment,"The craziest part is Jensen bet NVIDIA’s entire future on AI + CUDA when everyone thought gaming was the only market. 
That ""More"" on the whiteboard literally changed the tech world. 
One of Crayon Capital’s best breakdowns.",neutral,0.74
youtube_comment,New episodes should be released more quickly😊,neutral,0.9363
youtube_comment,"I am disappointed at this one because you left some interesting information out and I think that was also important to mention like there was like 30+ companies at the time when Nvidia made their chip.
They aquired a lot of hardware and software tech companies that created good products so that they can strenghten their own Nvidia tech.
Sega sold their shares in 2000, that was a painful regret, ouch

I kinda feel this one was a bit sloppy and rushed.",negative,0.7647
youtube_comment,Because we somehow managed to make the stones do Math,neutral,0.7436
youtube_comment,That better help intro was so smooth 😂😂😂,neutral,0.6323
youtube_comment,"I had a card a Riva128, (think is was STI graphics or something) it performed almost as well a dual voodoo2 but you didn't need a separate 2d card.",neutral,0.9007
youtube_comment,Biggest thanks goes to SEGA! 😮,neutral,0.6375
youtube_comment,The beginning of this video makes absolutely no sense. Can you got step by step😑,neutral,0.8728
youtube_comment,That's a good story and a great narration! Well shot once again!,positive,0.8528
youtube_comment,"my g.o.a.t. 
🟩⬛️
📈🇺🇸",neutral,0.924
youtube_comment,Whose that school 🤔,neutral,0.9119
youtube_comment,"i had AI run numbers on this thing it's a fucking beast. right now I'm rocking a 3060 I had it compare a lot of stuff the one that blew me away. to process the entire library of Congress we take about 2 days and cost $1200 in electricity. my 3060 would take just under 2000 years and if I locked in with electricity cost today $660,000😮

the AI also said in a 24-hour period my 3060 can realistically create when did 2 minutes a 4K video this beast. in 24 hours. can produce 36 Days a 4K video 

😂

all this installed for you. (1 rack with all the connections memory infrastructure 8 to 9 million",neutral,0.9254
youtube_comment,you all realize your listening to AI right?,neutral,0.9207
youtube_comment,"what if they have had vera rubin already for running in the vaults for 10-20 years and now just selling it as new, to the highest bidders and its just a 10-20 year old tech for them 😂 thats how I would do it",neutral,0.9414
youtube_comment,"Nvidia loves naming chips after women scientists, not the scientists that made a difference in AI

Honestly it’s ironic that there names will be remembered for ai chips not the women they are named after",neutral,0.91
youtube_comment,This video is s2pd,neutral,0.9382
youtube_comment,After 5 year driver makes the GPU weak ill pass,negative,0.949
youtube_comment,Now the internet will be 200% bots.,neutral,0.9229
youtube_comment,Why the silly voice?,neutral,0.7367
youtube_comment,I call BS on this one!,neutral,0.9134
youtube_comment,I will like to be mine,neutral,0.8905
youtube_comment,"10 times cheaper, but the prices keep going up and the chat history gets smaller and smaller. So what's the point in buying that then?",neutral,0.8507
youtube_comment,lol ai bro are so delusional,negative,0.6847
youtube_comment,it pronounced In FRANCE not in fear ance,neutral,0.9207
youtube_comment,"I'm more concerned about the dependability of these large systems. If you lay down large sums for these systems, what is their estimated runtime to failure. what is their average failure rate, their life expectancy and is there any warantee on them for a specified amount of time. These systems just sitting idle, doing 0 work use megawatts of power and cooling. it's totally insane...",negative,0.7083
youtube_comment,craziness - 10x more efficient than blackwell - that is huge,neutral,0.7721
youtube_comment,"I hate this, this give more the wealthy AI-bros more energy to keep pushing AI.",negative,0.5015
youtube_comment,Maybe data centers in the future can be more efficient with these new innovations,neutral,0.5612
youtube_comment,"Current LLMs are hitting a massive scaling bottleneck because they are trapped in next-token probability, leading to diminishing returns. Look no further than hardware for proof: NVIDIA is literally building warehouse-sized ""AI factories"" like the Vera Rubin platform just to handle the crushing data-shuffling costs of multi-step reasoning. Brute-forcing massive Transformers with factory-level silicon is a clear signal that current model designs are stretched to their limit. The next real evolutionary leap won't just come from bigger conveyor belts of chips—it requires a fundamental shift to data-efficient World Models (JEPA) or dynamic Liquid Networks.",neutral,0.5428
youtube_comment,Why can’t thay link the inter net cables on a pcie link on the through gold connectors on the rack,neutral,0.94
youtube_comment,will this make ai companys be profitable?,neutral,0.7423
