source,text
youtube_comment,館長也被封了民進黨搞的我還比較相信
youtube_comment,歷史哥也被封了
youtube_comment,被系統判定13歲的智商😂
youtube_comment,太搞笑了，13岁。估计是AI判断的。说明绿蛙的脑容量真的很低。
youtube_comment,台灣小丑终被封！
youtube_comment,离谱，造谣说是mata 给习大大庆生😅纯纯神金
youtube_comment,Zuckerberger是犹太人啊，你在他的平台玩纳粹那不是找死。
youtube_comment,哈哈哈，纸扎人这个蠢货哈哈
youtube_comment,我还记得当年沸沸扬扬的王立强间谍案，台湾政客，台湾媒体是何等高潮。。。🤣🤣🤣
youtube_comment,这帮海外的平台大陆想管还管不到呢😂
youtube_comment,封的好！寒國人加油哦！
youtube_comment,我看八炯的youtube发的每个视频点赞量都在1万~1万3左右，我都没见过哪个博主的视频的点赞量这么平均，感觉好假
youtube_comment,早就应当封这些整天造谣的账号
youtube_comment,在meta分管封号的人都是台湾人
youtube_comment,"我之前看到一個律師的說法,我覺得非常正確,所有社群平台其實就是房東,使用者就是房客,房東趕房客不用理由的,YT據說去年到今年,總共刪掉1200萬個帳號,連認真經營的都粉絲百萬的照樣刪,大家把美國的社群平台太過神話自由這件事,事實是,你的存在要能為平台招來廣告主,你才是有用的使用者,這個跟言論自由無關,這是資本主義的運作,有錢有權的人輾壓平民的證明"
youtube_comment,未满13岁，应该是大数据整理了往期发言，发现智商低的可怕估计不够13岁，直接给封了！🤣🤣🤣🤣🤣🤣🤣🤣🤣最搞笑的一期！   说白了就是：发言太过若智被系统判定为13岁以下的小屁孩，然后封号了
youtube_comment,8964  =  八囧弱智（纸扎人）。😂
youtube_comment,"Instead of LeCun, they went with this guy... very exciting indeed..."
youtube_comment,This kid was a total waste of money
youtube_comment,AI has become so boring and does nothing except make the internet less interesting 🥱
youtube_comment,Can’t believe he said cooking 13 times in 20 minutes
youtube_comment,This is Zuck in a Wang Suit
youtube_comment,"Put Ads. They said NO...it's screw up data responses.  Mark Zuckerberg hated Ads appeared chatbot. He screwed what does random ADS have anything to do it.  Don't put it there.
Engineers and developer decide to create and ignore mark decision. Mark fired them all."
youtube_comment,gonna sell all my meta stock after watching this
youtube_comment,I have been wanting to short Meta.  Now I want to short the sh&t out of it.
youtube_comment,Why does Meta still exist??
youtube_comment,Hopefully this Asian lesbian can do a better job than LeCun. 🙏
youtube_comment,I was playing this in the background and honest I can't tell if this is ZUCC or WANG talking
youtube_comment,Isn't Spark the name of Google's new AI product?
youtube_comment,"As a meta engineer, the update is we only use Claude and our internal AI absolutely sucks"
youtube_comment,I think he has AI vocal chords from Mark’s Model. May be that’s why he was hired.
youtube_comment,People like meta company and him will destroy the world
youtube_comment,This guy has become so zuck pilled lol
youtube_comment,"The AI race
OpenAI vs Anthropic 
Meta vs TikTok 
Microsoft vs Macrohard"
youtube_comment,Worlds first high school CAO 🤦
youtube_comment,얀르쿤 vs 알렉산더왕 AI 지식대결 ㄱ
youtube_comment,"Meta has learned from open sourcing llama, the public is ungrateful.  Therefore, give them very little to complain about.  Alex and Meta are doing exactly as they should.  Keeping the public guessing about their developments.  Just deliver products to sell to your paying customers and let the proof show in earnings.  As a long term META shareholder, I’m glad to see they’re finally learning how to deal with the public.  Looking at these comments I see a bunch of nosey competitors hoping Alex drops a few nuggets of what Meta’s got cooking.  Good job keeping the competition guessing Alex.  Long META!!!"
youtube_comment,Wang has minimal experience in anything and you expect the guy to lead 100s of people? That sweat shop of his had thousands of freelancers but those aint seasoned coders you know...
youtube_comment,What’s up with this nerd changing his nerd style once every month like zuck ?
youtube_comment,Databricks makes what scale AI made 😅
youtube_comment,Lmao he was always a fraud
youtube_comment,The ML Industry lead that left meta predicted this 😂
youtube_comment,"Wow, that's a bad haircut."
youtube_comment,Pipped by next year with a million dollar payout
youtube_comment,Lmao wang got the bag $$$ why would he care about the company
youtube_comment,Zuck hired a fraud who spent too much time in the metaverse that he forgot to look in a real mirror. 😂😂😂
youtube_comment,Alexandr? This guy doesn’t even have a complete first name.
youtube_comment,lmao bro done f'd up managing a sweat shop
youtube_comment,"Put clown in charge of AI division, it becomes a generative circus."
youtube_comment,"🤬🤬🤬🤬🤬  Did you know that 'funded' prop firm accounts are entirely simulated? Even after qualifying, you trade with demo money rather than real capital. Furthermore, if you generate too much profit, firms often suspend your account under the pretext of rule violations  🤬🤬🤬🤬🤬"
youtube_comment,Wang was never an AI scientist. Terrible decision to listen to him instead of Yann LeCun. He operated a sweatshop. That's it.
youtube_comment,Asian  harrry potter
youtube_comment,Reality labs part 2
youtube_comment,Poetic justice for Zuck and Wang
youtube_comment,"I watched an interview of Wang and I have no doubt he’s excellent at computers but he isn’t a leader. He was struggling to explain what Meta does and the vision, classic case of not every good worker is a good manager"
youtube_comment,Who is this guy he looks low IQ
youtube_comment,dude is way over his skis
youtube_comment,how about the real estate ads?
youtube_comment,Amazing video!!! We are working on these things now 🙏🏼🙌🏼
youtube_comment,I love you SABRI
youtube_comment,Absolute king
youtube_comment,"BS: Here is how meta post Andromeda works,
 spend a ton of money to get customers, no matter how good or bad your creatives are. Hence why you see ugly ads pop up on your screen and you wonder how would they even make any sale. 
it's not about the creatives anymore, its all about money, pay them more, a lot more and get sales. 
which means only bigger brands wins, because they can spend more, 
Now get back to your 9 to 5 !"
youtube_comment,Thank you for sending the elevator back down. I’d love to see a Brick + Mortar service based business video. ❤
youtube_comment,do you do a different retargeting campaign or you let meta decide on who to retarget ?
youtube_comment,"This is the best video you've made,"
youtube_comment,Disliking this to throw off the OPs.
youtube_comment,"I do have a question. For someone with less than $100,000 to invest, How would you recommend we enter the market. I'm looking to study some traders and copy their strategy rather than investing myself and losing money emotionally..
What's your take on this approach????"
youtube_comment,"Across all of my ad accounts videos are still outperforming statics by far. I think the statics are helping, but all of the conversions are happening on the video ads. I don't think the statics are bad, but the videos are just much better. The leads actually get a chance to ""meet"" the business owner that they'll be working with. I work with small-medium service based businesses though, so I could see statics outperforming for ecomm or SAAS, but in my case, I'm really just trying to build trust and address differentiators to get the right fit customers, and my data shows video ads performing better for that."
youtube_comment,Would love a video on tactics for businesses with Meta and Google restrictions. They definitely force me to lean heavy on the data I am feeding back in.
youtube_comment,Genuinely good hacks most of which I didn't think about 👍
youtube_comment,Amazing! Thanks Sabri
youtube_comment,"2 minutes in. And what I see is:

- you use a lot of video ads.
- you sell a static ads product software.

The real incentive of this video is clear for me. No need to keep watching.

Do your work guys, there is no real advertising guru."
youtube_comment,This guy actually dropped GEMS!
youtube_comment,"Here's the deal. The pixel likes to retarget like crazy in order to combat that, creative is key. 

2 Run non advantage plus shopping campaigns. Reason for this is when you exclude people that have visited your Facebook Instagram and website you could focus on more cold audience therefore bringing more people into the funnel without the pixel retargeting your audience like Crazy.

3 advantage shopping plus campaign this is where Facebook will do all that retarding watch your budget. Watch your hook rate, conversion rate, watch your unique outbound click through rate. Compare those as a percentage week by week and see how your campaigns are doing when you take out ads add ads and segregate your videos/images into different campaigns.

Your welcome :-)"
youtube_comment,How would yo do the first hack for music? Since they are not going to listen the song
youtube_comment,what about the scenario when we are running ads for the first time for our agency?how to find a winning ad?
youtube_comment,lol just say Facebook finally has intent as part of its algo. Google Ad Managers are gonna be eating good if they just implement 50 % of their best practices on Facebook Ads.
youtube_comment,7:00 I cannot believe we lowkey got Rick Rolled on a meta glasses review😂
youtube_comment,We can use this on exams
youtube_comment,How can you see what's on the display when it's SO close to your eyes though? If I held something up that close to my eye it would be a blur.
youtube_comment,This genuinely just reminds me of a black mirror episode...
youtube_comment,"The idea is good, but trusting Meta to put a camera on your face is like trusting your cat not to knock shit onto the floor"
youtube_comment,No thanks
youtube_comment,"I actually do need and want a product like this, if they can add night optical version that isn't for goverment use only that would be fantastic."
youtube_comment,Now i can go to japan without worrying subtitles 😂 jk can't afford it yet.
youtube_comment,❤🎉😂
youtube_comment,"How can I get some in Ghana
And the price"
youtube_comment,Is this gen 1 or 2???
youtube_comment,Wearing glasses that film everything is completely creepy. This kind of tech shouldn't be used. It's too invasive. People need to know if they're being filmed and these glasses just film away without permission.
youtube_comment,I want one
youtube_comment,"I don’t know about extra cameras especially one that are always recording what you’ve seen you already have a camera in your phone where you can get it out and take this is more for surveillance and you would be eyes these are things that are put out as a product to entice you but with a lot of hidden agendas I don’t want to be extra eyes for surveillance so I’ll use my cameras on the phone thank you, also not to mention other people’s privacy because now the glasses are gonna be recording people without their consent that’s a big issue and no one’s talking about it"
youtube_comment,Does this have prescription lenses or is it a regular glasses
youtube_comment,Are these ar glasses? Or is it just a screen on the lenses?
youtube_comment,It have a certain apps or all the apps i have on my iPhone?
youtube_comment,Look so dumb tho
youtube_comment,"Okay, I will wait for Google to release glasses."
youtube_comment,can you use apple service on meta glasses?
