source,text,sentiment,confidence
youtube_comment,this book made me mad and i still cant fully explain why. Smart Broke Dumb Rich by Zor Veyl. just read it trust me.,neutral,0.8998
youtube_comment,"OKAY this book actually wrecked my week in the best way. Smart Broke Dumb Rich by Zor Veyl. always thought my family was just bad with money but nah, nobody ever taught them anything. work, pay bills, stay humble, survive. thats not money education thats just being tired on schedule.",neutral,0.5256
youtube_comment,You are the best instructor! Thankyou!,positive,0.6007
youtube_comment,"Thank you so very much. BRO,  I want to be a full-stack developer. How do I start learning now that we have AI in the picture?",neutral,0.9045
youtube_comment,"Yes, Brad is back!!  Can't wait to dig into the 16 hour Coding with AI Course!",neutral,0.8716
youtube_comment,How do you feel AI coding tools (in your case Claude) is handling security concepts? Do you extensively review? Or are you starting to trust the output more?,neutral,0.9036
youtube_comment,This only Claude Code specific?,neutral,0.9192
youtube_comment,Good video as usual but the big ass font sizes you use when recording makes it less fun to watch,neutral,0.5838
youtube_comment,Waiting for an update Golang crash course. Cheers Brad.,neutral,0.8834
youtube_comment,I used so many of your tutorial back in 2015-2020 years Brad. I even started learning about devops from your docker tutorial! and now after all these years feels really good to be back watching your videos 😁,neutral,0.8765
youtube_comment,You should try zed + claude code,neutral,0.9192
