source,text
youtube_comment,"It keeps saying 
Based on the information we cannot register you"
youtube_comment,I did with email but when I do the verification thingy it does not make me a account
youtube_comment,I can't do that robort
youtube_comment,I did the same thing but it told me to wait
youtube_comment,"Mine says that ""to confirm your a human"""
youtube_comment,Thanks bro😊😊
youtube_comment,How to solve puzzles? I can't solve it!
youtube_comment,When i try to register and it says wait are you human i click confirm and the profile select is not working it white screens and when it finishes it says a problem occured what do i do
youtube_comment,And it says put ur phone number and says invalid phonee number
youtube_comment,It says are u human
youtube_comment,Yes
youtube_comment,When i press confirm it kicks me out of the app
youtube_comment,How do I rotate the patterns
youtube_comment,Why is my number says too weak or too common to use
youtube_comment,👍👍👍👍👍
youtube_comment,মনে হচ্ছে আমি একটা বয়স্ক মানুষ টেকনোলজিস শিখছি😂😂😂
youtube_comment,❤❤❤❤
youtube_comment,ধনভাত
youtube_comment,Uhh
youtube_comment,এটা দিয়ে আইডি হেক করা হয়😡😡আমার আইডি নিছে গা সকের আইডি ছিল এখন আমি কি করব 🥹🥺😭😭😭
youtube_comment,বিষয়টা আমার কাছে একেবারেই নতুন। সহজ করে বুঝিয়েছেন। ধন্যবাদ।
youtube_comment,ধ্যনবাদ ভাই👌
youtube_comment,❤❤
youtube_comment,এটা সত্যি না
youtube_comment,ভাই পাছওয়াট দিলে ভুলদেখাচছে
youtube_comment,😮😮😮
youtube_comment,Need video about ShopyWin Token Free Airdrop
youtube_comment,😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡
youtube_comment,1:35
youtube_comment,free te image generate kora jaye na ekhane
youtube_comment,tiktok ar jonno kora jabe gift dite hole
youtube_comment,ভাই আমি পাসওয়ার্ড দিলে ভুল দেখাচ্ছে 😢😢
youtube_comment,অনেক অনেক ধন্যবাদ অনেক অনেক ধন্যবাদ
youtube_comment,Bhai ata ami one state game er jonno us kori
youtube_comment,"JOIN 👉 https://discord.com/invite/vc
Second Link: https://discord.com/invite/yxrXCTjgQg
OR hit Add a Server on Discord and type VC
THEN COMMENT YOUR USERNAME (Link’s in bio too)"
youtube_comment,Join
youtube_comment,/zax has free verify 🤩
youtube_comment,nyla has no verify
youtube_comment,https://youtube.com/@nirowark?si=Gq57eypFvFrUKJ1P
youtube_comment,"I kinda didnt feel wellcomed😅
Felt like i came to wrong room. Btw, theres so much talk chanells:)
Ig thats it for 1st day:I (?)"
youtube_comment,Top 1 misaki
youtube_comment,"Does Socialize allow children under the age of 18??
I wouldn’t be surprised if they didn’t. Would be co though"
youtube_comment,Any single women in my area
youtube_comment,Top 10 and you showed us 1
youtube_comment,/yxrXCTjgQg
youtube_comment,ishowspeeds server is better
youtube_comment,Zax has no verify 😆
youtube_comment,that was only one
youtube_comment,Socialize is dead
youtube_comment,"I know why I don't wanna join: 
One time I did, it was full of unkind ppl"
youtube_comment,700k unemployed people😂
youtube_comment,/zax has no verify
youtube_comment,I love the part when he shows us Rest of The Nine
youtube_comment,Socialize
youtube_comment,0:12
youtube_comment,❤🎉
youtube_comment,Bhai number dikh gya
youtube_comment,I am your old subscriber please send me request 1208742126
youtube_comment,Bhai ka number kia nai dikha😂😅
youtube_comment,Kya ismein samne wale ka mobile number show ho jata hai..(privacy khatam?)
youtube_comment,Is aplication se paise milega kya
youtube_comment,Bhai apke phone me bgmi kaha se aya
youtube_comment,Bhai but jb discord me rhta hu call me toh game sound km aata hai yaar
youtube_comment,😢🎉🎉😢
youtube_comment,"Bhai, mere mobile me agar call pe raho yo upar ek notification parmanent rehta hai to kya discord kaa bhi rahega ? Aur kya game me footsteps bhi acche se sun sakte hain ?"
youtube_comment,You tube live kese kare
youtube_comment,bhai ka number leak ho gaya afsos ki baat hai
youtube_comment,Teammates ki awaz Q ni record ho rhi 🥲
youtube_comment,OTP nhi a raha h
youtube_comment,Invalid password aa raha h
youtube_comment,Invalid link aa tha h
youtube_comment,Bhai but Live stream se I'd se  joining kese hota he
youtube_comment,Bhai mera nahi hoi Raha hai
youtube_comment,1:46 BRO'S YOUR NUMBER LEAKED 😂😂
youtube_comment,And the person who doesn’t know wtf they are doing
youtube_comment,Posting slop after adding AI moderation
youtube_comment,In the one that pretends to be famous platforms like YouTube
youtube_comment,dry ramen is soo real
youtube_comment,The nuker
youtube_comment,You’re forgetting the dude who thinks he’s a server main character just cuz he casually talks to the mods once a week
youtube_comment,The kid
youtube_comment,"I have a do you think that discord server creators I mean people who like create a server, but then give it off to another YouTuber or something like that are our as bad as a discord mod"
youtube_comment,dont forget about the underaged people lol
youtube_comment,"The one whos secretly under thirteen
So they never talk and just listen"
youtube_comment,im always afk...
youtube_comment,Want some free high payout picks
youtube_comment,Yoo wassup
youtube_comment,I stopped using discord it lwk ruined my life
youtube_comment,Hiii discord
youtube_comment,Forgot discord e kitten 😭✌️💔🥀
youtube_comment,Until kids are getting in discord😭
youtube_comment,remove verfy
youtube_comment,The packgod team
youtube_comment,You forgot the rage baiter
youtube_comment,NEW LINK JALDI JOIN KARLO = https://discord.com/invite/sujalislive
youtube_comment,Joint
youtube_comment,Main bhi theek ho gaya aur maloom nahin Kai kai ka message a raha tha
youtube_comment,Please fruits da do😢
youtube_comment,I join
youtube_comment,Thats why Astra mastra BOT #1 required in every server [ best security BOT ]
youtube_comment,Bhai mai toh kick hi nhi hua hu
youtube_comment,Bhai mera control scam kar liya rego demon name ka banda😢
youtube_comment,Bhai mane bhi karliya bhai join 😢😢
youtube_comment,Ho Gaya Sujal bhai
youtube_comment,"I joined
❤❤"
youtube_comment,Bhaiya mai server mai ho quit nahi howa
youtube_comment,Join kar diya plz perm tiger 😅
youtube_comment,Maine join kar liya love you bhaiya 😊
youtube_comment,Kar liya join 😅
youtube_comment,Pls bhaiya    Mera request lelo username=Savage_wiper pls lelo
youtube_comment,Mene toh kari he bat 😅🎉
youtube_comment,Please perm fruit dedo me
youtube_comment,Please big fan for w
youtube_comment,Please bro can you give me perm fruit dedo
youtube_comment,i am here in 2026
youtube_comment,DISCORD (the head of a pony and a body made up of all sorts of things!)
youtube_comment,DISCORD
youtube_comment,God
youtube_comment,Am I the only One in 6042
youtube_comment,Ive seen this song on youtube shorts for ages and Ive finally found it
youtube_comment,Reminds me of the IF ROUTES from rezero
youtube_comment,Peak music 🙌🙌
youtube_comment,Who's here in 2028?
youtube_comment,"dear stranger,

i see that you have such heavenly music taste because not many people come back here to hear an old song like this...


(i wrote this for fun pls don't slime me out😇)"
youtube_comment,For my people who want to go back 0:01
youtube_comment,Me
youtube_comment,We luv
youtube_comment,"Even after 4 years, this song is still a banger🔥"
youtube_comment,"0:25 ... little pause, then ""all my friends are toxic all ambitionless so rude and always negative..."""
youtube_comment,"I'm not a fan of puppeteers, but I've a nagging fear
Someone else is pulling at the strings
Something terrible is going down through the entire town
Wreaking anarchy and all it brings

[Pre-Chorus]
I can't sit idly, no, I can't move at all
I curse the name, the one behind it all

[Chorus]
Discord, I'm howlin' at the moon
And sleeping in the middle of a summer afternoon
Discord, whatever did we do
To make you take our world away?
Discord, are we your prey alone
Or are we just a stepping stone for taking back the throne?
Discord, we won't take it anymore
So take your tyranny away

I'm fine with changing status quo, but not in letting go
Now the world is being torn apart
A terrible catastrophe played by your symphony
What a terrifying work of art

[Pre-Chorus]
I can't sit idly, no, I can't move at all
I curse the name, the one behind it all

[Chorus]
Discord, I'm howlin' at the moon
And sleeping in the middle of a summer afternoon
Discord, whatever did we do
To make you take our world away?
Discord, are we your prey alone
Or are we just a stepping stone for taking back the throne?
Discord, we won't take it anymore
So take your tyranny away

[Post-Chorus]
Discord
Discord
Discord
Discord
Discord
Discord
Discord
Discord
[Outro]
Discord, I'm howlin' at the moon
And sleeping in the middle of a summer afternoon
Discord, whatever did we do
To make you take our world away?
Discord, are we your prey alone
Or are we just a stepping stone for taking back the throne?
Discord, we won't take it anymore
So take your tyranny away"
youtube_comment,Cosmic armor superman be like:
youtube_comment,"i dont know why but the saying ""sleeping in the middle of a summer afternoon"" brings up feelings of nostalgia."
youtube_comment,مارئيك برواية 1984 لجورج اورويل
youtube_comment,"wow, if you guys do a deep research on this song.. it means something else 😯😯"
youtube_comment,*Build your discord community with this free guide:* https://clickhubspot.com/yro2
youtube_comment,"I have to search this up even after making my acc 4 years agoo, I was so confused navigating through the appp...thank you for the vid!!"
youtube_comment,Thank you I needed this I'm getting discord today🎉🎉
youtube_comment,"Thx, very helpful video."
youtube_comment,after this video i still did not undersand Discord
youtube_comment,"Hey I really don't know what to do with this app 😭, but it's not to hard I'm trying to figure out what to do with it"
youtube_comment,"Wow I turned 53,I think so"
youtube_comment,"I cannot see the explore page on my iPhone, is that my phones problem?"
youtube_comment,Imagine this app exists...
youtube_comment,I hope someday to understand this app.
youtube_comment,"I'm watching this in 2026 because I'm trying to set up Hermes Agent, and I want my family to be able to talk to it.  It's working so far, but I have no idea what I'm doing."
youtube_comment,Gracias Amigo. You have made me smarter
youtube_comment,So interesting! I love this!
youtube_comment,I do not understand Discord at all and I literally just signed up yesterday
youtube_comment,Bro really promoted that microphone 🎤🔥
youtube_comment,Thanks for the video it was very helpful as a genz i have been using discord about 2 weeks but couldn't figure it out anything 😑 and i end up with that😀
youtube_comment,Can multiple users be on a video call for three hours?
youtube_comment,"I don’t have that ‘discover other servers’ button , some one … HELP!😭"
youtube_comment,Gosh this app is complicated
youtube_comment,As a genz ..I know nothing about this app
