source,text
youtube_comment,"السلام علیکم 
سر میرے لیپ ٹاپ میں Adobe illustrator کے ہوم سکرین پر ایک وائٹ کلر کا کچھ آگیا ہے جس کی وجہ سے نا تو پیج لے پا رہا ہوں نا بیک کر پا رہا ہوں کیا کروں"
youtube_comment,Jaza kAllah Sir
youtube_comment,adobe illustrator ka kon sa version ha???
youtube_comment,کسی کو علم دینا بھی عبادت جیسا ہےاپ ایک بہت اچھے ٹیچر ہیں  دیکھیں اپ کی وجہ سےجو بھی کام سیکھے گا وہ ارننگ کرے گا پیسے کمائے گا گھر والوں کا رزق چلے گا تو اس سے بھی اپ کو ثواب ملے گا۔ایک تو اپ کو بھی فائدہ ہوگا اور اگلے کو بھی فائدہ ہوگا اگر کسی کی وجہ سے کسی کو فائدہ ہو رہا ہوتو یہ بھی نیک عمل عبادت کے حصے ہیں عبادت صرف نماز نہیں کوئی بھی نیک کام عبادت کا حصہ ہے۔
youtube_comment,"On the second one, I think you need to bring the contact shadows back in between the woman and the wall, otherwise it looks too flat"
youtube_comment,Sala dono tarika hi ham ko nahi pata hai 😂😂
youtube_comment,Second one gives professional vibes
youtube_comment,not me think the 1st one more better💀
youtube_comment,Ai more faster 😅
youtube_comment,What did you select u set th option mask all objects I couldn’t read it the title was covering it it’s like 3/4 of the way through the video
youtube_comment,No shadow unrealistic
youtube_comment,Realstic trcks
youtube_comment,Still not appiling
youtube_comment,Both were same why waste time 😢😢
youtube_comment,Still looks like shit
youtube_comment,"https://drive.google.com/drive/folders/1iXgdwSQVqdk0yAFlxw5qlGH-_gA2XCUH?usp=drive_link

free portable photoshop download
no virus----password-123"
youtube_comment,Almost perfect. Just need her shadow on the wall
youtube_comment,Amazingggg
youtube_comment,Good
youtube_comment,asate kor baa
youtube_comment,Working in additional layers is time consuming and tedious but helps to keep the originality ❤
youtube_comment,"its like the saying 'work harder not smarter'



atleast i think thats how it goes"
youtube_comment,After 1 hour editing there is not any shadows of the girl on the wall 😂😂😂
youtube_comment,Lack of shadows on the subject makes it look awful
youtube_comment,Yas❤😂🎉😢😮😅😊
youtube_comment,Ab Ai Sab Kaam Karleta Hain
youtube_comment,Cancel kaise kre
youtube_comment,Canva
youtube_comment,🔔👈🏻👍🏻🇮🇳
youtube_comment,Is it free or limit of some edits?
youtube_comment,😅
youtube_comment,पहले की तरह फोटो को साथ जोड़ नही सकते❤
youtube_comment,Adobe video Express pro apps piz
youtube_comment,Very 3rd class App ever I seen 😖
youtube_comment,Hello Bhai
youtube_comment,❤❤
youtube_comment,Check out my NEW podcast!: https://open.spotify.com/show/6IusXKD5RGpxT8D6CUCDul?si=aaeed428c04b4e12
youtube_comment,F all and any subscription based companies !!!
youtube_comment,Adobe deserves to crumble they lost all public trust
youtube_comment,I dumped adobe and will never go back
youtube_comment,"been using lightroom 2021, photoshop 2021 and premiere pro 2023 and all of em pirated. And i don't feel guilty using them"
youtube_comment,I will send them a bill.
youtube_comment,using ai slop images for this video is pathetic
youtube_comment,I haven’t updated my computer in like 8 years so I can keep using photoshop 6 lol
youtube_comment,"Sanctioned countries : ""oh no anyway i am gonna use the pirated version and they can kiss our asses"""
youtube_comment,DaVinci Resolve Studio FTW!
youtube_comment,The mandatory AI pop up is so annoying that I had stopped using it!
youtube_comment,Your script writer is using AI. its really obvious
youtube_comment,"I hate adobe while using their products everyday but your math on the cost is absolutely retarded. No one has or needs the full suite of apps.

Adobe already sucks you don’t need to make up bullshit about them"
youtube_comment,"I used to love Adobe programs. But I remember when they tried to put the knife into Apple, telling everyone to switch to Windows. I had Adobe Premiere Pro at the time, and Apple gave me a free copy of Final Cut Express HD to cushion Apple users from Adobe's antics. Never trusted them since. Soon got out of the creative studio and I bought Affinity Photo when it came out and was happy with it. Now Affinity is FREE, and replaces Photoshop, Illustrator, and InDesign. What's not to like?"
youtube_comment,Why the fuck are all of these AMERICAN companies being run by Indians???
youtube_comment,"It's crazy that after all these years, Adobe Premiere Pro still doesn't properly support variable frame rate footage. They f***ing deserve it."
youtube_comment,"Pirate, do it"
youtube_comment,"After watching this, it feels like a good decision to have fully cut ties with Adobe about.2 years ago. I even use different software to open PDF files."
youtube_comment,15:27 this is easily one of the biggest Ws of the Biden admin no one talks about.
youtube_comment,Adobe is owned by an Indian? Ew
youtube_comment,►Catch the latest updates from Adobe Max 2024! 🎉 Check out our Illustrator video: https://youtu.be/-n6W9Z4a8lg
youtube_comment,This has been really helpful! Thank you so much. Do you have any follow on tutorials?
youtube_comment,"Almost half way in. This is so helpful, better than paid courses I bought on Udemy ♥️"
youtube_comment,"HI :) i don't know if you do see the comments. thank you so much for the guide, it's been so much fun to follow and it's all clear. I am not done yet so maybe i'll have an answer when I delve further into the course. But I tried making my own letter logo by making an A. The thing is I don't get the intersection part at all, the logo looks good and all, but then I tried to round some corners just for the funsies, and even though i grouped the parts of the letter into one object, some corners are roundable but others not, as if all the parts weren't together. Thank you :)! I hope it makes sense haha"
youtube_comment,"I just searched for Adobe Illustrator and this One popped out.

I hope I will get the whole knowledge I wanted 😊😊"
youtube_comment,"Teacher, I didn't send my  homework... cause  mother went to jail... brother is in hospital... and by the time I was ready, house was on fire... anyway THANK YOU and greetings from Greece"
youtube_comment,This video is very important my life ❤
youtube_comment,50:00
youtube_comment,"Finally, a tutorial that explains how to use the pen tool without making me want to throw my computer out the window. 🙏"
youtube_comment,2025! still kicking~~ I just finished the Penguin part and I am loving it.....
youtube_comment,Wow… loving it
youtube_comment,"It's 2025 😅
Anyone here ❤"
youtube_comment,new Ai Illustrator beginner here in 2025 and this is so far the best class i have taken! Your class really helped me feel very comfortable with the program! thanks so much!!
youtube_comment,i learnt more through this video than i did form a 3 month course i paid for!!!!!!! Amazing.
youtube_comment,"dude, this was made 5 years ago but it feels like it was made just yesterday?? your teaching is incredibly clear and easy to follow, i think i’ve spent 4+ hours following this tutorial side by side taking notes on everything and doing each exercise, thank you so so much for helping me feel confident and comfortable with illustrator 🙏 you are a godsend!!!"
youtube_comment,"This is great but it’s way…… to quick, I had to keep going back. Like it be good if it was slowed down a bit because these are very specific instructions but it makes it hard cause if you literally don’t have the time to react to do the steps you have to go back. So that was very agitating. It made me want to click out the video many times. I found pausing it to be the best way to make sure I got everything. These is about a bazillion steps but very grateful for this free tutorial. It is intimidating, but it’s always something I wanted to learn, especially with making business logos. there was another course that six hours long so after I’ve done this, I’m going over to that one.  I’m very serious about this. So thank you. 🙏 even though this is 5 years old not much has changed in this illustrator maybe the AI stuff but other than that it’s about the same."
youtube_comment,I can't find the source files.
youtube_comment,Please how do I get the excersise files
youtube_comment,If anyone had trouble with the fill and stroke not appearing when creating the box for the penguine (press cntrl + y for pc or cmnd + y for mac). You are in outline mode.
youtube_comment,this tutorial is best and educated i ever watched. thank you for such of amazing tutorial.
youtube_comment,What are your thoughts on Adobe adding more and more AI tools to Premiere?
youtube_comment,"""AI is coming for us all!"" 
""This clip is 4 seconds and took 5 minutes to generate."""
youtube_comment,สวัสดีครับ ผมจะขอบคุณมากถ้าคุณช่วยสอนผมได้ แต่ผมหาข้อมูลไม่เจอเลยครับ premiere pro (write-on) แผนที่จุด
youtube_comment,"Why is everyone here acting so scared? lol Don't tell me you're afraid this AI will replace you? haha You guys are overreacting.
This AI tool is still in its infancy, so there’s no point in aggressively hating on it. Smart editors will adapt with every update and use it to optimize their workflow. Dumb editors will just waste time leaving hate comments on videos like this. If you're genuinely worried about job security, focus on keeping your storytelling skills superior to AI. An editor isn't just someone who knows how to operate editing software; an editor is someone who crafts a great story.😂"
youtube_comment,"bro, it sucks 🤣😂"
youtube_comment,How about fixing the Project Manager / Collect Files first? It's been crashing for years.
youtube_comment,Can you make it send audio out to Adobe Podcast and import it back in place?
youtube_comment,who cares
youtube_comment,"Really interesting, but it's not lifetime. Sorry."
youtube_comment,Same tools coming to Ae?
youtube_comment,Adobe destroys itself. Why pay overpriced AI credits for Adobe?
youtube_comment,"Sei que você, que admiro e sou inscrito no seu canal não lerá isto, mas faço questão de escrever no meu idioma.
Seu vídeo tem tradução ou dublagem para 16 idiomas e não tem para o português? Que pena. Reveja isto por favor."
youtube_comment,"I also have an accent but I pronounce most words clearly and correctly and Premiere Transcribe, whatever its name, messes up every other sentence. The only reliable tool for transcripts from Adobe is in the Podcast online tools website."
youtube_comment,"Fuck these tools, this is not editing"
youtube_comment,"I was hoping ""destroyed"" meant destroyed."
youtube_comment,"I understand they, as basically everything and everyone else have to ""progress"" and come up with new things and adjust to trends, but these things look more like a gimmick.. Even when you said that the labeling or sorting could work on a bigger project, I think and hope that bigger projects can afford decently skilled ppl that will know have some workflow or be part of a system/pipeline so they won't have a complete mess in their files... because if not and we'll end up relying on just AI for everything then I don't even want to imagine how bad things will look lol"
youtube_comment,is this the newest version the beta ?
youtube_comment,"Look at all the drama queens complaining. These feature and what came out lately are truely game changing and beyond amazing. Me and my editors have been using AI plugin a lot and the work we are producing is just magical. Everyone of our clients is happy with all outcomes, from highend to simple social posts. This is worth every penny they charge for their software. Stop complaining and start adapting to change, grandpas."
youtube_comment,"It’s cool, but AI slop is still AI slop."
youtube_comment,XDDDDDDDDDDDDDDDDD
youtube_comment,"❤ *My Free 90-Min AI Class* - https://aifreedomlife.com
👉 ALL in 1 AI Tool - https://gravitywrite.com
🚀 One bundle to launch & automate your website. 54% off! → https://webspacekit.com/bundle-plans/"
youtube_comment,No paid best
youtube_comment,Dark table is not free😢
youtube_comment,After effects ka bhi free alternative batao
youtube_comment,"Photopea's good, but text is a very bad thing. Da Vinci and Inkscape are GOATED, just chef's kisses. Darktable is also an excellent alternative to lr."
youtube_comment,I’m happy there is captions
youtube_comment,Adobe animate?
youtube_comment,Try Fog Panther for Linux. You're still living in the past buddy.
youtube_comment,Free tools for android
youtube_comment,👍👍👍👍👍
youtube_comment,For adobe xd what is the better alternative
youtube_comment,I would say this is one of the finest YouTube channels I have known
youtube_comment,"What about interactive experience in Adobe softwares? 
do we have it in other softwares."
youtube_comment,We still use Adobe but doesn't pay for it
youtube_comment,"Hello,  how to know free AI  generator videos??"
youtube_comment,No not paying Why piracy exist
youtube_comment,What about generative fill in photoshop?
youtube_comment,But Darktable hasn't got automatic correction
youtube_comment,Photoshap = afinity
youtube_comment,Bro laptop la free ya use panna photoshop download link kutunga 😢
youtube_comment,Athanala than airtel free a kudukuran pola😂😂
youtube_comment,இப்படிக்கு வட்டு சாவி.காம்
youtube_comment,Photoshop freeah download use pandradhuku video podunga bro
youtube_comment,"Photoshop nambitha enakku polappee poitrukku enaga nantha ipudi sollitinga 

Solamuthaa pochaa🤣😂🤣😂"
youtube_comment,Adobe ku eppadi ganesha va theriyum 😂😂😂😊
youtube_comment,Pavam Gane 😂😂
youtube_comment,😂
youtube_comment,En village ku 2022 la irunthu dan data iruku nu solluthu..how to see before 2022 ? Please help sister
youtube_comment,Ganesha bro goyindha goyindha 😂
youtube_comment,Anna what about Microsoft 365 office
youtube_comment,Bro photoshop Free ya epti use panurathu
youtube_comment,Bro affinity use panalaam ps ku equal la irrukom😅
youtube_comment,Kandippa sollunga bro
youtube_comment,DAMN sure
youtube_comment,Bro Oneplus 13S and Android 16 pthi oru video!
youtube_comment,Bro first quit Microsoft Windows instead use Linux
youtube_comment,athukkuthan naanga kaasukodukkurathe illaye...
youtube_comment,"Net limiter , little snitch user dha bro no problem 😂"
youtube_comment,Great stuff bro
youtube_comment,so cool
youtube_comment,"Complete scam, not worth the price, Adobe will use you for profits, they are evil, a detriment to artists. The world realizes now."
youtube_comment,You no longer have Generative fill on firefly
youtube_comment,Anyone who uses this feature is lazy.
youtube_comment,But Adobe is better without AI
youtube_comment,"App link 
Its free and we can use in mobile or laptop?"
youtube_comment,Artificial intelligence is ending all our careers for their beneficial gain... This should be banned
youtube_comment,How can i access this feature on Android???
youtube_comment,Artificial Intelligence is great. Wow!
youtube_comment,Adobe will never teach newbies how to do anything. They always teach from a standpoint of expecting people already know how to use their software.attention Adobe: lots of us DONT know how to use it!! Teach US!!
youtube_comment,Welp their goes my future
youtube_comment,Dream low-res
youtube_comment,This is not firefly ;)
youtube_comment,I wonder if adobe is fairly paying the artists whose material was used to train the AI.
youtube_comment,00:01
youtube_comment,Is free?
youtube_comment,I went from artist to starving artist to 💀💀💀artist. Adapt or die.😅
youtube_comment,😱😱😱😱😱
youtube_comment,Amazing
