source,text
youtube_comment,Hello..my camera  freezes and closes out..can you help
youtube_comment,I’m not updating nothing I just able to go back to 14 ui 6.1 root Odin yesterday
youtube_comment,My cousin laughed at me for reading Smart Broke Dumb Rich by Zor Veyl. Funny thing is he asked to borrow money again last month. I said no without any guilt this time.
youtube_comment,"I always saw myself as the responsible type. Paid bills early, worked hard, saved a bit every month. After reading Smart Broke Dumb Rich by Zor Veyl I realized I was just a well behaved poor person following rules made to keep me there forever."
youtube_comment,Samsung deliberately separate apps update and you cannot manually install the latest update even if you have downloaded the latest version on apk mirror
youtube_comment,Got it on my S24+
youtube_comment,I used to believe rich people were lucky or corrupt. After reading Smart Broke Dumb Rich by Zor Veyl I see it is mostly financial literacy. The kind they deliberately keep out of schools so regular people stay stuck.
youtube_comment,Reading Smart Broke Dumb Rich by Zor Veyl hit me hard. I finally understood my parents were not bad with money. They just never got the right information. The game was rigged before they even started.
youtube_comment,"My phone's got One UI installed which means our screens do't match, and makes your vid of no use to me."
youtube_comment,"My S21+ does not have the update, nor is it being offered. Frankly, I don't want Call Screening or a damn A.I. answering a call I won't want answered at all."
youtube_comment,I have gotten the update on my galaxy a26
youtube_comment,Nope dont want any AI on my phone thanks
youtube_comment,The possible issue with Call Screening is No Ring.    I had an issue a few days ago where I was waiting for a Support Callback.   It happened twice where they would Call Back however phone never rang letting me know of the incoming call.  I just got a notification of a New Voice Message.  S25 Ultra.
youtube_comment,"After update, there are problems related to apps like YouTube and Instagram (comments not loading, few icons missing, thumbnails missing)😑 
S22 PLUS"
youtube_comment,🤔 Does AI stop listening when you take the call
youtube_comment,"I have the S26 Ultra running Android 17 & One UI 9.0 my update says 18.0.00.110
& also a lot of the GoodLock plug-ins Navstar, Notistar, Multistar, & Quickstar don't even work with One UI 9.0. 😤"
youtube_comment,Mine is version 16.2 and the rest 17.6...
youtube_comment,"If not working then follow another video..
Samsung A30s SCREEN UNLOCK/ FACTORY RESET (ANDROID 11) 
https://youtu.be/gxUtrNFZltk"
youtube_comment,Thank You! 🥰
youtube_comment,"Usefull to me, thanks bro"
youtube_comment,What if power button is not working
youtube_comment,Thanks ❤❤
youtube_comment,Thanks brother ❤
youtube_comment,Its working 🎉
youtube_comment,Ln
youtube_comment,Thanks 😊
youtube_comment,ما نجحت😢
youtube_comment,Bro🤝🫂😊
youtube_comment,Can you please do a video for galaxy a155m
youtube_comment,❤❤❤
youtube_comment,El dedo
youtube_comment,Thank you for sharing your experience
youtube_comment,Thank you❤
youtube_comment,Thank you po sa pag turo na format ko cp ko nakalimutan ko Kasi pass
youtube_comment,Asc❤😂😂😂😂😂😂😂😂😂
youtube_comment,Thank you
youtube_comment,Super
youtube_comment,"Don’t worry about switching from other side. It’s actually easy, fast, fun and simple. Learn more: http://smsng.co/why-galaxy"
youtube_comment,Samsung
youtube_comment,"“Hi, I don’t really want to be here right now” 3:44"
youtube_comment,I gave samsung galaxy A90
youtube_comment,3:24 I WILL BLOCK YOU 👀
youtube_comment,استهزاء بشركة آبل 😅
youtube_comment,1ggjghgtyy5t 1:57
youtube_comment,☺️
youtube_comment,Me at 5 years old i have a samsung Galaxy a12
youtube_comment,3:20 made me wanna clear my throat
youtube_comment,Do you all guys know? Apple Hired Samsung to make their Displays (to make iPhone Display) they Arent enemies but On the internet they Act Like Enemies but they are not Enemies.
youtube_comment,Anyone got this recommended
youtube_comment,1:59 Ain't no way that we got Google's apps in Samsung😂
youtube_comment,"😭theyre outright dissing apple, wth dude..leave Apple alone 🥀"
youtube_comment,samsung knox is so tuff
youtube_comment,why should i switch to galaxy
youtube_comment,you can just call me -ringtone starts playing had me dying
youtube_comment,😅
youtube_comment,Meet: yep! You can just call me *ringtone* 😂😂😂😂😂😂😂😂
youtube_comment,Sponsor me Samsung so I could design a phone for the fans please my subscribers are 24 subscribers so I want you to add me just like you did with bts but I want it custom made with a ringtone and others they love me and plus a custom phone case signature King Barry. Samsung if you reading this I love your product.
youtube_comment,bro got screenmogged at jazz school and is still traumatized
youtube_comment,"The fun fact is that the ""Single Tone"" ringtone is still used as an alarm on modern Samsung. It was quite frightening hearing my wake up alarm in the middle of the day."
youtube_comment,There are dozens of us GrapheneOS Pixel users. Dozens!
youtube_comment,"Dude Apple really has been fumbling that software so hardcore that… it’s almost to the point of not being reliable enough for government contracts. Imagine you encounter an iOS bug in the field, and you’re just like… “umm… what do I do now?” 😂 Android you can at least reboot and it’ll usually fix itself. iOS doesn’t re-spring as well as it used to."
youtube_comment,Yeah Pixel owners unite!
youtube_comment,My first was an S3 :)
youtube_comment,My first phone was a Samsung s3… now a days i have switched sides to an iPhone 15 pro
youtube_comment,"I still have S2 HD.
This thing is working fine with new battery. This thing refuse to die. This thing can survive apocalypse"
youtube_comment,"15:49 I swear that ""clouds"" notification sound is trying to be a Mac boot sound from like, 1992, but pitched up."
youtube_comment,15:55 aw yip. Wine Bottle and Chopsticks
youtube_comment,"I remember getting iOS 9 on my 4s, that was more than just a little chonky, it was unusable"
youtube_comment,REMIX!
youtube_comment,"My first phone was a samsung galaxy duos,it had 2 sim but i only ever used it to play some game called hill climb racing"
youtube_comment,"i loved those old ericsson phones, with that headphone dongle that clipped on your shirt and the sony buds. My first experience with like a stereo system inside my ears"
youtube_comment,19:08 a rain-BOA (please laugh)
youtube_comment,15:23 Not the supermarket sound haha 
youtube_comment,"5:09 my HTC Rezound had 342 ppi and came out a year earlier, suck it Apple! lol I miss peak HTC smartphone era"
youtube_comment,"15:30 ""What he say? What he say?"""
youtube_comment,Trigger Warning: THIS THING RUNS TOUCHWIZ! RUN!!!
youtube_comment,"The miniature for me, as a mexican:

*SAMSUNG YEES*"
youtube_comment,S24 price
youtube_comment,18k dropped to sell this 80k product 😢
youtube_comment,i bought it yesterday for 45k with flipkart supercoin offer
youtube_comment,Worng information 😂😂😂😂 advancement  😅😅😅😅
youtube_comment,சாம்சாங் போன் கேமர சரிஇல்லை _விவோ கேமர நல்லது
youtube_comment,Mudinjaa neengalae vaangi video podungalaen?
youtube_comment,No offers.. showing 69000
youtube_comment,Line varuthu anna
youtube_comment,"24000 offer using 1 super coin+bank offer for flip black users, final price will be 43k for silver base variant."
youtube_comment,Edhu 80k kamiya 😢
youtube_comment,Samsung dex mode wireless work aagumma brother..
youtube_comment,Athu yepdi brother..... Monthly emi bank card illama bye pantrathu?
youtube_comment,Bro Marupadiyum 75k poiruchu 😢
youtube_comment,Bro   same thing pixel 10 kku offers irukka nnu sollunga
youtube_comment,I don't see any offer. Was desperate to update from my s22. I see 128gb at 74999 and 256gb at 80999.🙄
youtube_comment,Available for ₹50299...
youtube_comment,Na patha tech channels la yae best video quality unga kitta tha iruku..enna camera bro use pandringa
youtube_comment,"Price drop 18k vaa, na price drop agi selling price 18k nu shock aitan"
youtube_comment,My Feverit Phone S25 But Vangathan Salli Illa
youtube_comment,4000 mah 4 hours varum
youtube_comment,لقد اشترية هادا الهاتف وانا أعلق به حاليا 😂😅
youtube_comment,Samsung Galaxy 27s
youtube_comment,17 from Max
youtube_comment,"My Samsung S25 Ultra camera is flickering. The 0.6x ultrawide lens flickers, shakes and makes a ticking noise  and even after software updates it's still not fixed. Looks like a hardware defect. Very disappointing for a flagship phone"
youtube_comment,You pissed me off
youtube_comment,"The Samsung S25 Ultra camera flickering problem is real. The 0.6x ultrawide lens flickers, shakes and makes a ticking noise and even after software updates it's still not fixed. Looks like a hardware defect. Very disappointing for a flagship phone"
youtube_comment,Best 🎉
youtube_comment,Feels the aura.
youtube_comment,0:46
youtube_comment,this is better than 17 pro max apple intelligence
youtube_comment,Fake apple 👨‍💻
youtube_comment,Kindly fix the battery issues after this new update my s25ultra is heating and drains the battery very quickly
youtube_comment,Hi
youtube_comment,4:55 who that guy samsung spill the tea
youtube_comment,Optical zoom to capture the photos from long distance 500 fit text must be crystal clear in the photos.
youtube_comment,"S25 ultra commercial❌

Gemini commercial ✔️"
youtube_comment,Battery life horrible
youtube_comment,@samsung make mute button work while ringing also
youtube_comment,"Dear Samsung, for the upcoming Z fold 8, we don't care about Galaxy AI, thin body, or the crease, what we want is: S pen support, larger battery, more durable inside screen, and a IP68 rating, and it will be the most perfect phone we've seen in years."
youtube_comment,Samsung  korea
youtube_comment,Messages: 😮
youtube_comment,I have taskbar on my tablet
youtube_comment,I wish you can make foldable tablet......
youtube_comment,"""It's not a dream! It'a real. And it's all right here!!"" R.I.P Messages 
They move, tilt, fold without breaking! JOIN THE FLIP SIDE!"
youtube_comment,Smart switch tuyệt vời! 😀
youtube_comment,i love this company
youtube_comment,"A: PlayButton
U: Notes"
youtube_comment,bruh 0:24
youtube_comment,My favo- *gets suffocated* the money bag-wallet 2026
youtube_comment,1:33 Money pocket
youtube_comment,Google
youtube_comment,3:09 you smell what? ☠️💀
youtube_comment,2:54 What did Samsung Internet Browser do? 😭
youtube_comment,Apple could NEVER
youtube_comment,2:39 and also been here since WINDOWS 95 came out
youtube_comment,3:37 poor email got hit by that notification🤣
youtube_comment,I think Samsung makes WAY better ads than apple
youtube_comment,Kkkkkkkkkkkkkkkk😊 4:11
youtube_comment,@Samsung i love you😊❤❤ 0:47
youtube_comment,Samsung a12
youtube_comment,A55 5g users
youtube_comment,a30 was my phone but  it cracked 😢and doesn't work
youtube_comment,I use a a55 5g
youtube_comment,I have A06
youtube_comment,My phone was a iphone 10 now a  samsung a56 5g
youtube_comment,My first phone was a iPhone 7 now a Samsung a56 5g
youtube_comment,I use an A40 but I like the A80 and A90
youtube_comment,My phone is a02s and this phone is king💥
youtube_comment,ARE YOU FROM INDIA
youtube_comment,A70
youtube_comment,A16 5g mine 5:11
youtube_comment,Samsung Galaxy A25 Ultra to
youtube_comment,I have a Samsung a10e but I also have a Z flip 6
youtube_comment,Ah eu prefiro o de 2019 S10
youtube_comment,Sansung Galaxy A17 5G???
youtube_comment,SAMSUNG GALAXI A 12
youtube_comment,A33 5g
youtube_comment,O A05s é bonito ❤
youtube_comment,"Why they stopped making A40 , whey there's not A46 ?"
