source,text
youtube_comment,Huawei voice screen  lock andrada mobil👍🏾♥️
youtube_comment,Wowww... Iphone lost 😂
youtube_comment,Wonderful...
youtube_comment,I can't believe my eyes is this real 😮
youtube_comment,Lol
youtube_comment,But Huawei to Huawei only have this future not transfer other device 😅😂😅😂
youtube_comment,@samsung we need this
youtube_comment,"We need huawei in America. It’s inspiration. No if Steve Jobs did it with bill Gates, it’s friend competition. #justicefortheinnocent"
youtube_comment,Phoblet
youtube_comment,"Galaxy z fold 7 with Snapdragon 8 elite and 120hz is better gaming than huawei mate xt with kirin 9010 lagging, screen damaged"
youtube_comment,折痕迹真恶心
youtube_comment,How much?
youtube_comment,How much is that 😮
youtube_comment,"Hi, did already purchase this phone last week ago what happen is I did make a payment under the visa but the payment from my bank go through, but the company auto reply said that the payment was declined. I searched everywhere trying to do keep track but I lost the information but I did call the bank but the bank asked me to go to the Browns and check or to the company advertisement. Until now I cannot detect keep track. What is your guys advice What must I do?"
youtube_comment,Price
youtube_comment,"They touch every steps, once a day they challenge every hit brands in the world"
youtube_comment,"Успіхів.Дозволена всесвітня торгівля,окрім США"
youtube_comment,Jesus. Maybe focus more on the island and the dancers. Nobody clicked this video to see a phone
youtube_comment,Wow
youtube_comment,Celular top de lindo ❤
youtube_comment,نهاية التجسس ايفون و سامسونغ
youtube_comment,Amazing 🎉
youtube_comment,Those creases need a facelift
youtube_comment,Sholawatin aja dulu bos...😊😊❤❤❤
youtube_comment,"I hate this music though,😅😂"
youtube_comment,Best phone. Just needs a snap dragon and nft
youtube_comment,Does it have a stylus attached on?
youtube_comment,Programmed obsolescence
youtube_comment,"China very rarely invents.. they ""inspired"" by other and tweak 1 part to claim its theirs 😂"
youtube_comment,"For me, the iPhone is the only choice. Simple and reliable features. That’s all I need."
youtube_comment,Don't bye Huawei. Never
youtube_comment,"Even a cheap, knock-off phones works fine for years than that ""Premium"" trash"
youtube_comment,iPhoneってホント壊れないよね...
youtube_comment,Apple phones are status symbols after years of innovation.
youtube_comment,"I once actually saw a salesgirl throw a customer's Huawei phone he'd brought in for repair out of the shop when the battery started fizzing and the phone popped. To me, that pretty much summed up everything about the so-called ""best of Chinese technology""."
youtube_comment,Looks like Huawei is the toilet room of Apple! LOL
youtube_comment,"watching this on my huawei matebook x pro which i bought from berlin. it's the best machine i've used ro date. sure, the store was not as packed as the apple store but this guy has no idea what hes ralking about.."
youtube_comment,"Who will buy communist phone lol, Huawei is a spywere !"
youtube_comment,"As a matter of fact. Who want a phone, that spies on you as costumer?"
youtube_comment,nobody wants google services hehe
youtube_comment,"Every Chinese company by default must spy on western world.
How stupid are you to use anything by CCP 🤡🤡🤡🫵"
youtube_comment,"What should you expect from a communist cellular phone manufacturer? Well Huawei, stolen tech that doesn't even work properly and spies on you for the government, all sold to you at a top tier price."
youtube_comment,Not sure how much true but if true news a great leap towards mankind
youtube_comment,"Chinese spy phone vs Apple phone. Obviously, an Apple phone is a far superior product."
youtube_comment,I used oppo 2024 . Only 1 year the battery cant work.
youtube_comment,"No, it is not true. All Huawey app stores offer the same apps from Google Play Store. Our apps can be accessed on all Huawei app stores ad free. Huawei takes the backdoor to Google Play apps and Google knows that."
youtube_comment,"This is way more products on display compared to Singapore and Thailand. What failed is that they tried to create a 'hype' and 'trend' to entice foreigners to take personal loans, IFPs and BNPL in their own country to buy gadgets with money they don't have, this proves to be very successful with other brands but not China brands. China made devices that are mostly dead weight in their own country, sales figures are inflated so fans will say 'China lives in 2050!' but the facts on the ground is China IS STILL RECOVERING from COVID-19 and are now STILL pushing gadgets and cars to foreigners."
youtube_comment,Tecnologia🔥😭
youtube_comment,PpppppppppppppppppppppPpppppppppppppppppppppPpppppppppppppppppppppPpppppppppppppppppppppPppppppppppppppppppppp
youtube_comment,ع٣ع٦٣ععقثعقعقعغ٣٦٣غضفثغث٢غغ٣ثغ😊
youtube_comment,Срочно ссылку на трек😅!!!!
youtube_comment,Huwai phone 3 lacks 😅
youtube_comment,Prices
youtube_comment,HUAWEI you want to you are you 😊😊😊😊😊😊😊
youtube_comment,Huawei
youtube_comment,Ohh thats very strong modification with AI
youtube_comment,Donde puedo conseguir la funda??
youtube_comment,Wow is sow cool😂 😮
youtube_comment,تكنولوجيا؟ Samsung 20Ultra phone
youtube_comment,I want to by hawei phone
youtube_comment,"@DariuszTech Hi Darius, that black casing, is it also included from the box?"
youtube_comment,يازينك يا طبرجل 😂
youtube_comment,Ini hp powerfull banget dari segi apapun berani head to head lawan apple 17 pro dari segi apapun rendering game ataupun kamera
youtube_comment,TEEKONOLOGIAAA AMAZINGG
youtube_comment,السلام
youtube_comment,good，华为
youtube_comment,Samsung galaxy 26 best 😂❤
youtube_comment,Huawei phone
youtube_comment,"No play store, it's worst without it and useless"
youtube_comment,Koliko košta ovaj 2u1???😮
youtube_comment,emang dapet dua hp itu ??😮
youtube_comment,Quản cáo nó zậy đó 😊😊
youtube_comment,Two phones in one ?
youtube_comment,Wtf? They really give you another free phone?
youtube_comment,wauoooooooooooo
youtube_comment,"My best mini phone.
Good 👍"
youtube_comment,"Очень хорошо
ОМ💖🙏🌍🔯🕉️🔯🌎🙏💖ОМ"
youtube_comment,It's only Huawei can produce 3 folds
youtube_comment,Завидуйте молча. Мне бы какой то из них...
youtube_comment,😅
youtube_comment,Yo quierooo unoooooo
youtube_comment,Forza Forza Samsung
youtube_comment,Опять подобие расладушек
youtube_comment,大陆版手机再便宜也不要买，贵更不能买。因为你付钱了它也不属于你。
youtube_comment,"J'en veux un 
Cela se vend à combien ❤❤❤❤❤❤"
youtube_comment,Green line ka baap😂
youtube_comment,How come Huawei has google services 😮
youtube_comment,MOST COMFORTABLE TO WAY TO CORN VIDEOS NOW 😊
youtube_comment,"It's tech until you turn it on and realize it has no eSIM, 5G, google apps, apps freeze  and will break from the very first drop, don't hype something that is missing the most basic things about a phone, and god for the price it is, an actual scam!!! You're just buying a pretty foldable phone with so many disappointments 💔 so sad I have paid so mucb mony for THAT!!!"
youtube_comment,""" This has been devloped by the excellence at Galgotia university"""
youtube_comment,😡😡😡😡🤣🤣🤣😬🤬😈💩🤡👺🤖👽🎃😼🕳️🦷👃👂🤳
youtube_comment,I mean screen this way make more sense than  z-fold or in other folding phone where one screen become useless after you unfold the phone
youtube_comment,It is better than Samsung trifold as a usability
youtube_comment,Samsung trifold has 2 displays but not fun huawei did a better job
youtube_comment,Show it to tim cook
youtube_comment,One wrong fold game over 🎮❌
youtube_comment,I have one of my friend's codes for 4/5 hours to convert harmony OS to Android
youtube_comment,Bhot paisa hai ambai mere londe pe - guruji
youtube_comment,That's responsiveness not optimization
youtube_comment,The transition is happening because of devloper of instagram not hwavai
youtube_comment,Bring back huawei to India
youtube_comment,Apna baap ko dika raha hai insta pe. Godi 😂
youtube_comment,It's all buttery good untill 1st security update knocks door😂😂
youtube_comment,I thought he said shit of glass
youtube_comment,Tony stark type shi..
youtube_comment,It's the watch😂
youtube_comment,I can now prank my bro
youtube_comment,"Huawei's current Chinese version has been separated from the Android underlying architecture, which means that Android applications can no longer be downloaded. At most, Huawei's built-in Android compatibility layer can be downloaded."
youtube_comment,F***k i phone... I love huawei ❤❤❤🎉
youtube_comment,Não vi esse recurso de marcas americanas
youtube_comment,ভুয়া😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
youtube_comment,🫵👑
youtube_comment,King
youtube_comment,Huawei make the best Eco system for their creations. The best!!! Hat off to Huawei!!!
youtube_comment,Muito bom esse recurso.A Huawei é uma marca chinesa.Temos que valorizar marcas de países pacíficos.Para diminuir as guerras no mundo.Marcas chinesas necessitam dominar.
youtube_comment,Is this real
youtube_comment,中国魔法，神奇吧❤
youtube_comment,This is false no way mapp38.e8 cannot do this not that advanced im not sure
youtube_comment,😮😮😮😮😮
youtube_comment,Where is Apple 😂😂😂😂
youtube_comment,if you hav a Huawei phone you can spread this stuff all over the store 😂
youtube_comment,"Omg..  Is this real.. My granny would say, ancient people would do things from their hand with out actually doing anything.. Did she mean this?? 
Are Chinese the ancient propley? Or the ancient technology has been materialized after centuries or millennia??"
youtube_comment,Really? 😍
youtube_comment,Is this really true?
youtube_comment,Kak di Indonesia tablet kayak gitu udah ada apa belum?
youtube_comment,"1. How are you even going to open that when the case is even connected 
2. If you open it it will fall directly out 
3. That is expensive"
youtube_comment,Samsung trifold
youtube_comment,Go to phill and sm get yours now!
youtube_comment,"Be careful all guys too good to be true, but once you purchase it is really a scammer advertisement.. because I’m the one of the victim until now I cannot give track that I make a payment. I did go to the bank My account information was been deduction, but too bad. The company also disappeared from the apps that I go through, but I did have a screenshot all transactions step-by-step any advice from you guys what must I do?"
youtube_comment,Ok
youtube_comment,I thought there is only two colours red and black
youtube_comment,HarmonyOs boot up screen looks like HyperOs
youtube_comment,Wowww
youtube_comment,I bet you wouldn't dare give it to me😸
youtube_comment,Boommm 🌟
youtube_comment,Bro this phone is demmy one😂😂😂😂😂
youtube_comment,😢😢😢😢😢❤❤❤❤ I don't have a foldable phone. I have an Android
youtube_comment,某个国家不让自由贸易呢😂😂，手机汽车
youtube_comment,Actually innovation
youtube_comment,I dare u to give away one of these
youtube_comment,I need a phone  for free please
youtube_comment,The price💀☠️
youtube_comment,Infographic looking ahh
youtube_comment,😡🤬🙅
youtube_comment,Zeiss the best
youtube_comment,Vivo est le King
youtube_comment,comparing pro to an ultra
youtube_comment,Parang galaxy s25
youtube_comment,Vivo❤🎉
youtube_comment,Huawei is like the tik tok chinese girls using filter to show the dead ahh curves
youtube_comment,Huawei pura 90 pro max 🔥🔥 💪👑
youtube_comment,No comparison.  Huawei win.
youtube_comment,Vivo just ai bro😂
youtube_comment,VIVO
youtube_comment,Pura 80 ultra capture even stains and poops😮 wow very nice
youtube_comment,"I hate Vivo design, but their camera is no joke 😭😭"
youtube_comment,Vivo 🎉
youtube_comment,Huawei wons🗿👍
youtube_comment,Use kingsammelots remix of 21 savage
youtube_comment,Why does Huawei 80 saturate too much?
youtube_comment,Baground is vivo best
youtube_comment,vivo excels in zoom.
youtube_comment,"There's so much noise, sounds editing and pop-ups in this video.. Downvote. How has this become a trend"
youtube_comment,"Apple launched the iPhone 16 series this week…
Within a few hours Huawei launched this Huawei Mate XT tri-fold phone
Messaging was clear 😉
I love the iPhones for many reasons
I love the Huawei phones also - I still use my Huawei p30 even till date
Good to see the boundary pushed!
Some products make the other products look primitive - that’s true innovation!
Just a share! 
Have a super day!"
youtube_comment,Huawei mate xt ultimate design
youtube_comment,Innovation:triple fold
youtube_comment,How they can make a tri-fold but not a tablet?
youtube_comment,"Aw man! I wanted a phone like that, it's ny Dream Phone!"
youtube_comment,America fears  that China can spy on them😂.Joke
youtube_comment,I want to buy this only 50k less
youtube_comment,How much? They're banned in America? Wtf?
youtube_comment,My name is Ellie from Saudi Arabia and Jenna please keep me up price again so much
youtube_comment,Ufffff❤
youtube_comment,"Foldable phones work using a combination of a flexible OLED screen (made with thin plastic or glass layers) and a complex, durable hinge mechanism, allowing them to bend smoothly while maintaining display integrity. This design transforms a compact phone into a larger tablet-like screen, featuring protective layers and internal components like transistors and pixels that bend with the display"
youtube_comment,But the price is next level 5000 dollar for a single phone this is too high price
youtube_comment,Me encanta ❤
youtube_comment,The price tag though.. $5k in Australia
youtube_comment,I hate the nails on the box sound
youtube_comment,1
youtube_comment,La Mano Se Empuja
youtube_comment,My dad a long diehard Apple user got this as his primary. That speaks volume
youtube_comment,Wtfisman
