source,text
youtube_comment,What is that thing!?!
youtube_comment,Aaj shopping karne se pehle meri bio dekh lena... baad mein yaad karoge. 👀🔥
youtube_comment,That is localized trama Gng stop
youtube_comment,"It looks like if you try to scratch the back of your neck, you'll be sounding like the screaming chicken meme😭"
youtube_comment,She did it for years that not good🤕
youtube_comment,😮
youtube_comment,THAT SHIT CUASED IT IT AINT SOLVING IT
youtube_comment,Amazon disgusting dirty hell
youtube_comment,Don't buy from Amazon...they are doing scam nowadays...they will send you wrong product and ask you to return and when you do return they will not refund your money saying you had sent wrong product....Be alert everyone!!!
youtube_comment,Jesus Christ bro I’m recoiling at the sight 💔
youtube_comment,"My Amazon favorites and don't touch it, don't touch it, they'll give you a fact. Soon it can be hurting, and it is, I bore my back hurt to my neck.Yeah dogs so much that😂"
youtube_comment,oh man i gotta get one of these for my neck
youtube_comment,90% agree 80% hostile
youtube_comment,"Shocked !!!!!
From when did amazon started scamming people. Amazon has started to make ordered items disappear from the order list of the customer. The item will neither be delivered nor you will get a refund. After the payment the item will not be seen in customers order list. And if you contact customer care, they will ask you yo wait for 48 hours and nothing will change. You chase them again and you get the same answer again. I ordered an item on 9th June, i didn’t receive the item and hence raised a complaint on 13th June. Then immediately the customer people who act innocent started saying there is an unauthorised activity. Thats it no update from then, they keep saying the same thing. Nothing has resolved. The customer care people will end the chat after this."
youtube_comment,😮👀👄
youtube_comment,"amazon 🛍️ 
🚁$180000000😢"
youtube_comment,amazon 🛍️
youtube_comment,Damn please tell me thats fake😔😔✌
youtube_comment,Dq aano explain cheythe😊
youtube_comment,"നിങ്ങൾ 1000 വർഷം ഭാവിയിലേക്ക് സഞ്ചരിച്ചാൽ എന്ത് സംഭവിക്കും?  കണ്ടു നോക്കൂ, അടിപൊളിയാണ്.
https://youtu.be/qjIpX3JVJ2s?si=rk0bmi5quAYoGuuv"
youtube_comment,❤❤
youtube_comment,Dq വിനു പുതിയ ഫിലിം ഒന്നുമില്ലേ ഇവിടെ വോയിസ്‌ കവർ കൊടുക്കുന്നു
youtube_comment,Ethoke. Namude nattilum. Undayirunnu
youtube_comment,Marathile  kaikaan pattumo
youtube_comment,"ഇതിലൂടെ ഒക്കെ നടന്നു പോകാൻ തോന്നും പക്ഷെ പോയി കഴിഞ്ഞാൽ പിനെ ഒരു തിരിച്ചു വരവ് ഉണ്ടാവില്ല എന്ന് മാത്രം ജീവിതം വേണ്ട ജീവിതം അവസാനിപ്പിക്കണം എന്ന് ആഗ്രഹിക്കുന്നവർക്കൊക്കെ 
 ഈ കാട്ടിലൂടെയുള്ള യാത്ര നല്ല ഒരു ഓപ്ഷൻ ആണ്"
youtube_comment,മലയാളികളെ അവിടെ വിട്ടാൽ ഒരു വർഷം കൊണ്ട് ആമസോൺ പകുതി ഭാഗം ടീം ടീം 😂🎉
youtube_comment,ഇനിയും പോകുമ്പോൾ വിളിക്കണം കേട്ടോ 😂❤
youtube_comment,മികച്ച അവതരണം ❤
youtube_comment,Pwlichu❤😅
youtube_comment,Njan ini Amazon il ninnum onnum order chayilla 😂😂😂
youtube_comment,ഇത്ര dangerous ആയ ഈ കാട്ടിനുള്ളിൽ ആ കുട്ടികൾ എങ്ങനെ 40 ദിവസം ജീവിച്ചു... Its amazing....
youtube_comment,😂🎉😊
youtube_comment,Soopr❤️
youtube_comment,Njan poyit und enda vibe ❤
youtube_comment,😢ഇജ്ഹ്ഹ്ഹ വ്ഗഗഹ്ഹ്റ് ✅
youtube_comment,jelli fish ne kandille
youtube_comment,❤❤❤❤❤❤❤❤
youtube_comment,Mohan..Lalinda..woyss
youtube_comment,snake er beparta script mone hoitese
youtube_comment,Assalamualaikum vaiya ami india theke apner video dekhi.. khub valo lage
youtube_comment,বিতিএস  কে কে
youtube_comment,নতুন ভিডিও চাই
youtube_comment,ভাই আপনি এতই ভয় পাইছেন যা ভুল করে আপনার মুখ থেকে বাংলা বের হয়ে গেছে😂😂😂😂😂
youtube_comment,"Shotti Kotha bolte 
Din joto jacche Ami waqif Bhai er toto Boro fan hoye jacchi❤
Shob theke beshi Bhalo lage je Bhai shob shomoy Allah er shukuriya aday kore❤
Love From Gazipur Bhai🌸"
youtube_comment,Amar dhakha best traveling vlog❤
youtube_comment,অনেক সুন্দর ভিডিও টা। আমরা বাংলার রহস্যময় ইতিহাস সংস্কৃতি নিয়ে ভিডিও তৈরি করি। বাংলাদেশ সম্পূর্ণ হলে বিদেশে শুরু করবো। ইনশাআল্লাহ
youtube_comment,"3:14 السَّلَامُ عَلَيْكُم
ভাই আপনি মহিলাদের ভিডিও বা ফটো দিবেননা। গুন্নাহ হচ্ছে গুন্নাহর ভাগিদার হবেন আমরা viewers রা চক্ষু হিফাজত খুবই কষ্টকর হবে আবার অনেকে গুনাহে লিপ্ত হওয়ার সম্ভাবনা আছে সেজন্য এরকম করবেন না মেয়েদের ছবি ভিডিও তুলবেন না, হাই ব্লার করে দেবেন। আল্লাহ আমাদের দৃষ্টি এবং লজ্জা স্থানকে হেফাজত করার তৌফিক দান করুন সঠিক বুঝ দান করুন হেদায়েত দান করুন তাগুতের প্রতি কুফরি করার তাউফিক দান করেন ইমান দান করেন ভুল ত্রুটি হলে আল্লাহ তা'আলা মাফ করে সংশোধন করে দেন (সঃ) আমিন।"
youtube_comment,🤍🤍
youtube_comment,দারুন ভিডিও 😮
youtube_comment,"ফাস্ট টাইম কারো ফুল ভিডিও দেখলাম 
অনেক ভালো লাগলো 😊 
নেক্সট পার্ট আপলোড করবেন কবে 👍"
youtube_comment,apnar videos bhalo lage. but aager moto country wise videos playlists korle dekhte easy hoy.
youtube_comment,❤ অসাধারণ 😮 আপনার মাধ্যমে সব দেখতে পারলাম 😮😊
youtube_comment,Block - 17 hand gun নিয়ে নিতেন
youtube_comment,ওয়াকিফ ভাই আপনি নরমালি কোন দেশে অবস্থান করেন?  বাংলাদেশ কোথায় আপনার বাড়ি? জানতে মন চায়
youtube_comment,"সত্যি বলতে, অনেক ব্লগারের ভিডিও দেখতে গিয়ে মাঝে মাঝে একটু বিরক্তি লাগে। কারণ অনেক সময় মনে হয়, মূল বিষয় বা উদ্দেশ্যের চেয়ে তারা নিজেদের বিলাসবহুল জীবনযাপন, ব্যক্তিগত মুহূর্ত বা লাইফস্টাইলই বেশি দেখায়। যেটা হয়তো ভিডিওর সময় বাড়ানোর জন্য এমন করে, এতে ধীরে ধীরে ভিডিও দেখার আগ্রহও কমে যায়। অবশ্য এটা কাউকে ছোট করার উদ্দেশ্যে বলছি না; এটা শুধু একজন দর্শক হিসেবে আমার ব্যক্তিগত অনুভূতি। কিন্তু তারা এরকম করাতে অনেক দর্শকের কাছে তেমন মূল্য যোগ করে না উল্টো অনেক দর্শকদের কাছে অন্যের উন্নতি জীবন দেখে নিজের জীবনকে তুচ্ছ মনে করতে পারে।

কিন্তু মজার ব্যাপার হলো  আপনি আবার কনটেন্টে এরকম কিছু তুলে ধরেন না। আপনার কনটেন্টে বিষয়টা একেবারেই ভিন্ন। আপনি অপ্রয়োজনীয় অংশে সময় নষ্ট না করে মূল বিষয়েই বেশি গুরুত্ব দেন। তাই আপনার প্রতিটি ভিডিও থেকেই নতুন কিছু শেখা যায়, এবং সেই কারণেই আপনার কনটেন্ট আমার কাছে অনেক বেশি উপভোগ্য ও মূল্যবান মনে হয়। ভালো কাজ চালিয়ে যান। ❤️"
youtube_comment,ভাইজান অ্যামাজনের পরের পার্ট গুলো দেন.... অপেক্ষায় রইলাম ❤
youtube_comment,"ভাই আমার তো দেখেই ভয় লাগতেছে, আল্লাহু আকবার"
youtube_comment,TVF ache se janta hai ki humko kya chaiye
youtube_comment,Biswapati Sarkar's comedy is back.. :D :D
youtube_comment,Awesome looking forward...... to watch it... should be in theatres
youtube_comment,👏👏👏👏👏
youtube_comment,Ye to mere school ka naam tha 😂😂😂😂
youtube_comment,School Version Of...Gram Chikitsalay. Like Aadarsh CHC/PHC To Aadarsh Vidhyalaya.
youtube_comment,Laun day 😂😂 Kay Kay menon beauty 😊
youtube_comment,Itne saare dhurandhar in one frame❤good to see😊
youtube_comment,Awesome...kay k menon..always mindblowing actor...deserves more recognition...
youtube_comment,Og actors ❤
youtube_comment,Kk menon's desperation to go Cambridge is so funny
youtube_comment,Chokeslam
youtube_comment,"Awesome cast ..... Average Dialogue's , hope i am wrong."
youtube_comment,casting on point
youtube_comment,49*
youtube_comment,"Amazon ne indians ka mindset crack kar liya hai ,unhe pata hai logon ko kya pasand hai."
youtube_comment,I dont hate RCB but 49 not out😂😂
youtube_comment,Gonna be fun❤
youtube_comment,2.06 😂😂 Loan-Day
youtube_comment,Kitne din k bad koi trailer dekh kar hasi aai😂
youtube_comment,Best youtuber 🎉
youtube_comment,these are hella useful i don’t know what your talking about
youtube_comment,Shitty ad bro
youtube_comment,Terrible??? I would probably buy all of those
youtube_comment,Not the weird ahh picture of mj on his wallpaper 😭✌️🥀
youtube_comment,Is no one gonna talk abt when he was talking abt the charger and we all witnessed a bald Michael Jackson as his wallpaper😂😂😅😅
youtube_comment,What was that line of powder
youtube_comment,Huh must've been the wind
youtube_comment,I NEED THAT INFINITY CHARGEEEEEERRRRR
youtube_comment,You said these in the best Amazon products😂😂😂
youtube_comment,How are these terrible…..?
youtube_comment,https://youtube.com/shorts/2Df86YNdtJY?si=IcXvbDhcW5_TeiiK
youtube_comment,"For 2., BALDIEHEE"
youtube_comment,No what is the Michael Jackson background
youtube_comment,Those arnt terrible bro
youtube_comment,i saw Emineeheem😭
youtube_comment,"Terrible❌ 
Best👍"
youtube_comment,Infinite charger and metal bar at good
youtube_comment,THAT PEANUT BUTTER JAR IN THE TRASH
youtube_comment,Why is the phone background a bald Michael Jackson?
youtube_comment,Terrible? I need that fucking spatula
youtube_comment,"സുഹൃത്തുക്കളെ, വീഡിയോയുടെ അവസാനം ആമസോൺ നദിയുടെ ഒരു രഹസ്യത്തെപ്പറ്റി പറയുന്നുണ്ട്. പക്ഷേ, ആ സത്യം കണ്ടെത്തിയത് ഒരു മലയാളി ആണ്; വീഡിയോയിൽ അത് പറയാൻ വിട്ടുപോയി. അതുകൊണ്ടുതന്നെ ആ കണ്ടെത്തലിന് അദ്ദേഹത്തിന്റെ പേരാണ് നൽകിയത്."
youtube_comment,❤❤❤
youtube_comment,മോണോ ആക്ട് നന്നായിട്ടുണ്ട്..
youtube_comment,"""ഇലക്ട്രിക് ഈൽ ഇലക്ട്രിക് ഈൽ ""🗣️"
youtube_comment,Ijunkk
youtube_comment,"Ytgcxdplpoin, zsaqr"
youtube_comment,UyygvnkoaAszrrsqa💋🌷💝👄🌺🥺🩷🍒
youtube_comment,റബ്ബേ നിയാണ് വലിയവൻ
youtube_comment,i love thise
youtube_comment,.
youtube_comment,ആരാ ഞമ്മടെ എംഫോർടെക്?
youtube_comment,Bro oru fishinaa maranu tiger fish dangerous fish in Amazon river
youtube_comment,Skip cheyyaathe full aayi kanda nalloru video
youtube_comment,കടലിന്റെ ആഴം അളക്കാൻ കഴിയില്ലേ നീ ഏത് സ്കൂളിലാണ് പഠിച്ചത്... പിന്നെ ആമസോൺ ന്റെ വലിപ്പം നിനക്കറിയാമോ എവിടെയാണ് കാട് നശി ക്കുന്നത്.. സ്ഥപ്പേര് പറയുക
youtube_comment,നിങ്ങൾക് എങ്ങനെ ആണ് അനുഭവിച്ച പോലെ പറയാൻ പറ്റുന്നത് അവിടെ പോയിടുണ്ടോ പിന്നെ എങ്ങനെ അറിയാം ഇതിനെ കുറിച്
youtube_comment,Super prasentation
youtube_comment,Nice video bro ❤❤❤❤❤🎉🎉🎉🎉🎉
youtube_comment,കൈമെൻ മുതലകൾ വലുതല്ല.. ചെറിയ ഇനം മുതലകളാണ് ബ്രോ...
youtube_comment,10:21 ഏഐ ക്ക് ഹംസയെ അറിയില്ല 😂 കോഴിക്കോടിനടുത്ത് കുന്ദമംഗലം സ്വദേശിയാണ്. ഏഐ മരമണ്ടൻ വലാല് 😂.
youtube_comment,Bro engana ingane video undakkiye super  presentation wise um video quality wise um super
youtube_comment,Vlooooo😂
youtube_comment,Sob❤❤❤❤😂
youtube_comment,দুইড
youtube_comment,তয়েলা
youtube_comment,2❤
youtube_comment,Morbi private Chhota remote
youtube_comment,10
youtube_comment,তাওয়ালটা ভালো হয়েছে
youtube_comment,Dada mr. Migo ke copy Keno korcho
youtube_comment,টা
youtube_comment,1000
youtube_comment,বডজসএবগভু
youtube_comment,সত্যি কথা বলতে এদের 😢ভিডিও গুলা ভালো লাগে কিন্তু এদের ভয়েস গুলো ভালো নয় না এরা শুধু চিল্লায় আমাদের মাথা ব্যাথা করে
youtube_comment,300 টাকা দিয়ে নিলাম বেস্ট
youtube_comment,100
youtube_comment,🤮🤮🤮🤮🤮🤮
youtube_comment,😮😮😅😊😂🎉🎉🎉🎉🎉🎉😢😢😮😮😅😅
youtube_comment,৩০০ টাকার টা
youtube_comment,Nice advertisement 😂😂😂
youtube_comment,Watching from vivo v 70 elite 😂
youtube_comment,"Bhai agar aapko India k logon ko kuch samjhana hi h to is waqt sbse jaroori unhe student protest against government k bare me samjhao 😔😔
Sayad is se kuch anpadho ko smjh aye

Education is first priority for India now 😢 because bina samjhdaari k koi bhi jaankaari kisi kaam ki nhi hoti 😒"
youtube_comment,Bhaiya sonum vaangchuk sir ke bare me ik video plz
youtube_comment,चोरों को नहीं चोरों के बाप का रेजिग्नेशन माँगो 😂 चौकीदार का
youtube_comment,अमेजॉन पे  90 % प्रतिशत fake समान होता है।
youtube_comment,J S 😂😂
youtube_comment,Future education minister if india exist
youtube_comment,Chal be tuche youtuber
youtube_comment,Marketing of 😂 profit of dhruv bhai
youtube_comment,O Bhai 😮😮
youtube_comment,me fas gya kl hi rat me bhot sare sman lalch me aake 😂le लिये
youtube_comment,India is in stone age
youtube_comment,eye ko ky hua 😄😂😄😂
youtube_comment,Is level ka trust hai ap par
youtube_comment,Bina dkhe
youtube_comment,Mai apke video me ate sth like krti hu
youtube_comment,Nitin gadkari and Dharmendra Pradhan both should resign
youtube_comment,Love from Gujarat
youtube_comment,Dharmendra Pradhan should resign ✅
