source,text,sentiment,confidence
youtube_comment,മികച്ച അവതരണം ❤,neutral,0.8862
youtube_comment,Pwlichu❤😅,neutral,0.9052
youtube_comment,Njan ini Amazon il ninnum onnum order chayilla 😂😂😂,neutral,0.8951
youtube_comment,ഇത്ര dangerous ആയ ഈ കാട്ടിനുള്ളിൽ ആ കുട്ടികൾ എങ്ങനെ 40 ദിവസം ജീവിച്ചു... Its amazing....,neutral,0.8336
youtube_comment,😂🎉😊,neutral,0.9052
youtube_comment,Soopr❤️,neutral,0.9052
youtube_comment,Njan poyit und enda vibe ❤,neutral,0.9242
youtube_comment,😢ഇജ്ഹ്ഹ്ഹ വ്ഗഗഹ്ഹ്റ് ✅,neutral,0.8862
youtube_comment,jelli fish ne kandille,neutral,0.9036
youtube_comment,❤❤❤❤❤❤❤❤,neutral,0.9052
youtube_comment,Mohan..Lalinda..woyss,neutral,0.9253
youtube_comment,snake er beparta script mone hoitese,neutral,0.8923
youtube_comment,Assalamualaikum vaiya ami india theke apner video dekhi.. khub valo lage,neutral,0.9215
youtube_comment,বিতিএস  কে কে,neutral,0.8536
youtube_comment,নতুন ভিডিও চাই,neutral,0.8522
youtube_comment,ভাই আপনি এতই ভয় পাইছেন যা ভুল করে আপনার মুখ থেকে বাংলা বের হয়ে গেছে😂😂😂😂😂,positive,0.4921
youtube_comment,"Shotti Kotha bolte 
Din joto jacche Ami waqif Bhai er toto Boro fan hoye jacchi❤
Shob theke beshi Bhalo lage je Bhai shob shomoy Allah er shukuriya aday kore❤
Love From Gazipur Bhai🌸",neutral,0.8391
youtube_comment,Amar dhakha best traveling vlog❤,neutral,0.8709
youtube_comment,অনেক সুন্দর ভিডিও টা। আমরা বাংলার রহস্যময় ইতিহাস সংস্কৃতি নিয়ে ভিডিও তৈরি করি। বাংলাদেশ সম্পূর্ণ হলে বিদেশে শুরু করবো। ইনশাআল্লাহ,positive,0.5587
youtube_comment,"3:14 السَّلَامُ عَلَيْكُم
ভাই আপনি মহিলাদের ভিডিও বা ফটো দিবেননা। গুন্নাহ হচ্ছে গুন্নাহর ভাগিদার হবেন আমরা viewers রা চক্ষু হিফাজত খুবই কষ্টকর হবে আবার অনেকে গুনাহে লিপ্ত হওয়ার সম্ভাবনা আছে সেজন্য এরকম করবেন না মেয়েদের ছবি ভিডিও তুলবেন না, হাই ব্লার করে দেবেন। আল্লাহ আমাদের দৃষ্টি এবং লজ্জা স্থানকে হেফাজত করার তৌফিক দান করুন সঠিক বুঝ দান করুন হেদায়েত দান করুন তাগুতের প্রতি কুফরি করার তাউফিক দান করেন ইমান দান করেন ভুল ত্রুটি হলে আল্লাহ তা'আলা মাফ করে সংশোধন করে দেন (সঃ) আমিন।",neutral,0.8432
youtube_comment,🤍🤍,neutral,0.9052
youtube_comment,দারুন ভিডিও 😮,neutral,0.861
youtube_comment,"ফাস্ট টাইম কারো ফুল ভিডিও দেখলাম 
অনেক ভালো লাগলো 😊 
নেক্সট পার্ট আপলোড করবেন কবে 👍",neutral,0.733
youtube_comment,apnar videos bhalo lage. but aager moto country wise videos playlists korle dekhte easy hoy.,neutral,0.881
youtube_comment,❤ অসাধারণ 😮 আপনার মাধ্যমে সব দেখতে পারলাম 😮😊,neutral,0.6295
youtube_comment,Block - 17 hand gun নিয়ে নিতেন,neutral,0.9193
youtube_comment,ওয়াকিফ ভাই আপনি নরমালি কোন দেশে অবস্থান করেন?  বাংলাদেশ কোথায় আপনার বাড়ি? জানতে মন চায়,neutral,0.8147
youtube_comment,"সত্যি বলতে, অনেক ব্লগারের ভিডিও দেখতে গিয়ে মাঝে মাঝে একটু বিরক্তি লাগে। কারণ অনেক সময় মনে হয়, মূল বিষয় বা উদ্দেশ্যের চেয়ে তারা নিজেদের বিলাসবহুল জীবনযাপন, ব্যক্তিগত মুহূর্ত বা লাইফস্টাইলই বেশি দেখায়। যেটা হয়তো ভিডিওর সময় বাড়ানোর জন্য এমন করে, এতে ধীরে ধীরে ভিডিও দেখার আগ্রহও কমে যায়। অবশ্য এটা কাউকে ছোট করার উদ্দেশ্যে বলছি না; এটা শুধু একজন দর্শক হিসেবে আমার ব্যক্তিগত অনুভূতি। কিন্তু তারা এরকম করাতে অনেক দর্শকের কাছে তেমন মূল্য যোগ করে না উল্টো অনেক দর্শকদের কাছে অন্যের উন্নতি জীবন দেখে নিজের জীবনকে তুচ্ছ মনে করতে পারে।

কিন্তু মজার ব্যাপার হলো  আপনি আবার কনটেন্টে এরকম কিছু তুলে ধরেন না। আপনার কনটেন্টে বিষয়টা একেবারেই ভিন্ন। আপনি অপ্রয়োজনীয় অংশে সময় নষ্ট না করে মূল বিষয়েই বেশি গুরুত্ব দেন। তাই আপনার প্রতিটি ভিডিও থেকেই নতুন কিছু শেখা যায়, এবং সেই কারণেই আপনার কনটেন্ট আমার কাছে অনেক বেশি উপভোগ্য ও মূল্যবান মনে হয়। ভালো কাজ চালিয়ে যান। ❤️",neutral,0.7375
youtube_comment,ভাইজান অ্যামাজনের পরের পার্ট গুলো দেন.... অপেক্ষায় রইলাম ❤,neutral,0.8998
youtube_comment,"ভাই আমার তো দেখেই ভয় লাগতেছে, আল্লাহু আকবার",positive,0.6416
youtube_comment,TVF ache se janta hai ki humko kya chaiye,neutral,0.9097
youtube_comment,Biswapati Sarkar's comedy is back.. :D :D,neutral,0.8312
youtube_comment,Awesome looking forward...... to watch it... should be in theatres,neutral,0.7506
youtube_comment,👏👏👏👏👏,neutral,0.9052
youtube_comment,Ye to mere school ka naam tha 😂😂😂😂,neutral,0.9058
youtube_comment,School Version Of...Gram Chikitsalay. Like Aadarsh CHC/PHC To Aadarsh Vidhyalaya.,neutral,0.9513
youtube_comment,Laun day 😂😂 Kay Kay menon beauty 😊,neutral,0.9033
youtube_comment,Itne saare dhurandhar in one frame❤good to see😊,neutral,0.9301
youtube_comment,Awesome...kay k menon..always mindblowing actor...deserves more recognition...,positive,0.7124
youtube_comment,Og actors ❤,neutral,0.9185
youtube_comment,Kk menon's desperation to go Cambridge is so funny,neutral,0.8637
youtube_comment,Chokeslam,neutral,0.9276
youtube_comment,"Awesome cast ..... Average Dialogue's , hope i am wrong.",neutral,0.6128
youtube_comment,casting on point,neutral,0.9176
youtube_comment,49*,neutral,0.9205
youtube_comment,"Amazon ne indians ka mindset crack kar liya hai ,unhe pata hai logon ko kya pasand hai.",neutral,0.857
youtube_comment,I dont hate RCB but 49 not out😂😂,neutral,0.8238
youtube_comment,Gonna be fun❤,neutral,0.8363
youtube_comment,2.06 😂😂 Loan-Day,neutral,0.911
youtube_comment,Kitne din k bad koi trailer dekh kar hasi aai😂,neutral,0.9048
youtube_comment,Best youtuber 🎉,neutral,0.8472
youtube_comment,these are hella useful i don’t know what your talking about,neutral,0.8752
youtube_comment,Shitty ad bro,neutral,0.493
youtube_comment,Terrible??? I would probably buy all of those,neutral,0.9055
youtube_comment,Not the weird ahh picture of mj on his wallpaper 😭✌️🥀,neutral,0.8805
youtube_comment,Is no one gonna talk abt when he was talking abt the charger and we all witnessed a bald Michael Jackson as his wallpaper😂😂😅😅,neutral,0.9154
youtube_comment,What was that line of powder,neutral,0.8591
youtube_comment,Huh must've been the wind,neutral,0.8017
youtube_comment,I NEED THAT INFINITY CHARGEEEEEERRRRR,neutral,0.9194
youtube_comment,You said these in the best Amazon products😂😂😂,neutral,0.9258
youtube_comment,How are these terrible…..?,negative,0.565
youtube_comment,https://youtube.com/shorts/2Df86YNdtJY?si=IcXvbDhcW5_TeiiK,neutral,0.9193
youtube_comment,"For 2., BALDIEHEE",neutral,0.9443
youtube_comment,No what is the Michael Jackson background,neutral,0.9206
youtube_comment,Those arnt terrible bro,neutral,0.466
youtube_comment,i saw Emineeheem😭,neutral,0.8813
youtube_comment,"Terrible❌ 
Best👍",neutral,0.8828
youtube_comment,Infinite charger and metal bar at good,neutral,0.825
youtube_comment,THAT PEANUT BUTTER JAR IN THE TRASH,neutral,0.793
youtube_comment,Why is the phone background a bald Michael Jackson?,neutral,0.8697
youtube_comment,Terrible? I need that fucking spatula,negative,0.6403
youtube_comment,"സുഹൃത്തുക്കളെ, വീഡിയോയുടെ അവസാനം ആമസോൺ നദിയുടെ ഒരു രഹസ്യത്തെപ്പറ്റി പറയുന്നുണ്ട്. പക്ഷേ, ആ സത്യം കണ്ടെത്തിയത് ഒരു മലയാളി ആണ്; വീഡിയോയിൽ അത് പറയാൻ വിട്ടുപോയി. അതുകൊണ്ടുതന്നെ ആ കണ്ടെത്തലിന് അദ്ദേഹത്തിന്റെ പേരാണ് നൽകിയത്.",neutral,0.9278
youtube_comment,❤❤❤,neutral,0.9052
youtube_comment,മോണോ ആക്ട് നന്നായിട്ടുണ്ട്..,neutral,0.8922
youtube_comment,"""ഇലക്ട്രിക് ഈൽ ഇലക്ട്രിക് ഈൽ ""🗣️",neutral,0.9254
youtube_comment,Ijunkk,neutral,0.9148
youtube_comment,"Ytgcxdplpoin, zsaqr",neutral,0.9352
youtube_comment,UyygvnkoaAszrrsqa💋🌷💝👄🌺🥺🩷🍒,neutral,0.9052
youtube_comment,റബ്ബേ നിയാണ് വലിയവൻ,neutral,0.8862
youtube_comment,i love thise,neutral,0.8564
youtube_comment,.,neutral,0.8971
youtube_comment,ആരാ ഞമ്മടെ എംഫോർടെക്?,neutral,0.8377
youtube_comment,Bro oru fishinaa maranu tiger fish dangerous fish in Amazon river,negative,0.503
youtube_comment,Skip cheyyaathe full aayi kanda nalloru video,neutral,0.9218
youtube_comment,കടലിന്റെ ആഴം അളക്കാൻ കഴിയില്ലേ നീ ഏത് സ്കൂളിലാണ് പഠിച്ചത്... പിന്നെ ആമസോൺ ന്റെ വലിപ്പം നിനക്കറിയാമോ എവിടെയാണ് കാട് നശി ക്കുന്നത്.. സ്ഥപ്പേര് പറയുക,neutral,0.9154
youtube_comment,നിങ്ങൾക് എങ്ങനെ ആണ് അനുഭവിച്ച പോലെ പറയാൻ പറ്റുന്നത് അവിടെ പോയിടുണ്ടോ പിന്നെ എങ്ങനെ അറിയാം ഇതിനെ കുറിച്,neutral,0.8829
youtube_comment,Super prasentation,neutral,0.9037
youtube_comment,Nice video bro ❤❤❤❤❤🎉🎉🎉🎉🎉,neutral,0.8566
youtube_comment,കൈമെൻ മുതലകൾ വലുതല്ല.. ചെറിയ ഇനം മുതലകളാണ് ബ്രോ...,neutral,0.9064
youtube_comment,10:21 ഏഐ ക്ക് ഹംസയെ അറിയില്ല 😂 കോഴിക്കോടിനടുത്ത് കുന്ദമംഗലം സ്വദേശിയാണ്. ഏഐ മരമണ്ടൻ വലാല് 😂.,neutral,0.9277
youtube_comment,Bro engana ingane video undakkiye super  presentation wise um video quality wise um super,neutral,0.862
youtube_comment,Vlooooo😂,neutral,0.9052
youtube_comment,Sob❤❤❤❤😂,neutral,0.9052
youtube_comment,দুইড,neutral,0.8469
youtube_comment,তয়েলা,neutral,0.8819
youtube_comment,2❤,neutral,0.9052
youtube_comment,Morbi private Chhota remote,neutral,0.9385
youtube_comment,10,neutral,0.8811
youtube_comment,তাওয়ালটা ভালো হয়েছে,neutral,0.8855
youtube_comment,Dada mr. Migo ke copy Keno korcho,neutral,0.9233
youtube_comment,টা,neutral,0.8633
youtube_comment,1000,neutral,0.8753
youtube_comment,বডজসএবগভু,neutral,0.8693
youtube_comment,সত্যি কথা বলতে এদের 😢ভিডিও গুলা ভালো লাগে কিন্তু এদের ভয়েস গুলো ভালো নয় না এরা শুধু চিল্লায় আমাদের মাথা ব্যাথা করে,positive,0.6176
youtube_comment,300 টাকা দিয়ে নিলাম বেস্ট,neutral,0.8772
youtube_comment,100,neutral,0.9073
youtube_comment,🤮🤮🤮🤮🤮🤮,neutral,0.9052
youtube_comment,😮😮😅😊😂🎉🎉🎉🎉🎉🎉😢😢😮😮😅😅,neutral,0.9052
youtube_comment,৩০০ টাকার টা,neutral,0.9063
youtube_comment,Nice advertisement 😂😂😂,neutral,0.8779
youtube_comment,Watching from vivo v 70 elite 😂,neutral,0.9243
youtube_comment,"Bhai agar aapko India k logon ko kuch samjhana hi h to is waqt sbse jaroori unhe student protest against government k bare me samjhao 😔😔
Sayad is se kuch anpadho ko smjh aye

Education is first priority for India now 😢 because bina samjhdaari k koi bhi jaankaari kisi kaam ki nhi hoti 😒",neutral,0.8183
youtube_comment,Bhaiya sonum vaangchuk sir ke bare me ik video plz,neutral,0.8949
youtube_comment,चोरों को नहीं चोरों के बाप का रेजिग्नेशन माँगो 😂 चौकीदार का,neutral,0.8574
youtube_comment,अमेजॉन पे  90 % प्रतिशत fake समान होता है।,neutral,0.881
youtube_comment,J S 😂😂,neutral,0.9027
youtube_comment,Future education minister if india exist,neutral,0.9219
youtube_comment,Chal be tuche youtuber,neutral,0.913
youtube_comment,Marketing of 😂 profit of dhruv bhai,neutral,0.9289
youtube_comment,O Bhai 😮😮,neutral,0.9122
youtube_comment,me fas gya kl hi rat me bhot sare sman lalch me aake 😂le लिये,neutral,0.9002
youtube_comment,India is in stone age,neutral,0.8084
youtube_comment,eye ko ky hua 😄😂😄😂,neutral,0.9259
youtube_comment,Is level ka trust hai ap par,neutral,0.8756
youtube_comment,Bina dkhe,neutral,0.9301
youtube_comment,Mai apke video me ate sth like krti hu,neutral,0.8885
youtube_comment,Nitin gadkari and Dharmendra Pradhan both should resign,neutral,0.8729
youtube_comment,Love from Gujarat,neutral,0.8478
youtube_comment,Dharmendra Pradhan should resign ✅,negative,0.5096
