source,text,sentiment,confidence
youtube_comment,The production quality is well made It deserves more views.,positive,0.7852
youtube_comment,Great and informative video! Please continue interviewing experts and professionals from the technology industry. Looking forward to more insightful conversations.,neutral,0.8869
youtube_comment,"ஒரு வருட பிரிமியம் பேக்கேஸ் ல் ஒரு போன் கூட வரல சார்.....18,000 சோலி முடுஞ்சுது ,அனைத்து முறைகளிலும் முயற்ச்சி செய்து விட்டேன் இது ஒரு விளம்பர கம்பேனி , இதில் வரும் வேலை வாய்ப்புகளை பார்த்து நேரடியாக கம்பேனியில் உங்கள் Resume ஜை கொடுங்கள் வேலை கிடைக்கும்... வெளிநாட்டு வேலை வேண்டுமானால் கண்சல்டன்சியை தொடர்பு கொள்ளலாம்... 98% போஸ்ட் Internal referal தான்...",neutral,0.9237
youtube_comment,"Thank you, Gobinath, for conducting interviews like this and bringing forward the most pressing concerns facing today's generation. My perspective is simple: accept each generation as it is, learn from one another, set aside ego, and work together. Balance in life is what matters most. My biggest takeaway is that technical skills are transferable, but when combined with good judgment and other soft skills, they lead to sustainable success. Above all, resilience comes from failing, learning, reflecting, and continuously adapting with an open mind.",neutral,0.8483
youtube_comment,If supply is less and demand is more why the worth is less,neutral,0.8818
youtube_comment,Appreciate Gopinath sir for taking paths less travelled.. awesome knowledge enriching podcasts.. need of the hour..,neutral,0.7569
youtube_comment,I got my last 3 jobs from LinkedIn only,neutral,0.9213
youtube_comment,"Guys , let's create an opportunity to expand our network. Reply this comment with Your linkdin name , city . I  would love to connet with people of Digital marketing , social media marketing or just marketing enthusiastic and Hr's of company who may have position in this profile in future. It would be very kind of you if you actually reply 😊",neutral,0.8546
youtube_comment,There are so many click baits and links targeting the fresh minds and making them a victim. I have seen lot of people posting as HR with jobs in companies but with no real jobs.. This should be controlled..,negative,0.5571
youtube_comment,"Good Interview sir , practical take on the current job expectation",neutral,0.8503
youtube_comment,My LinkedIn is often getting restricted idk how to sort it out. Can anyone suggest me an idea?,neutral,0.8741
youtube_comment,"Great sir, Bring new tamil ceos",neutral,0.6471
youtube_comment,Why can't our Tamil Nadu government create an application like this?,neutral,0.9283
youtube_comment,"Thank you Gopinath Sir. Very informative interview and insightful. The questions asked were very useful. Great show. Archana madam replies has given a lot of knowledge and understanding of the job market, the skills to have, networking, role of AI and recruitment. Thank you.",neutral,0.7158
youtube_comment,Good discussion on data security,neutral,0.859
youtube_comment,"Superb interview, very true conversation",neutral,0.569
youtube_comment,Worthful question from Gopinath sir.... linkedin should bring him to their research team.,neutral,0.686
youtube_comment,46:00 IQ + EQ both are important,neutral,0.941
youtube_comment,Great work sir…! This is the much needed interview for the Tamil students,neutral,0.8973
youtube_comment,This is professional plastfrom and working platform,neutral,0.9347
youtube_comment,"Excellent tips on LinkedIn growth! 🚀 Building a strong personal brand takes consistency, valuable content, and authentic engagement. For creators looking to expand their reach, IPweb can be a useful complementary tool by helping increase genuine audience interactions and providing an additional monetization opportunity while creators stay focused on producing high-quality content. Keep the great insights coming! 👏",positive,0.7313
youtube_comment,This tutorial was really clear and helpful. Creators can use IPweb to reach more people who are genuinely looking for this kind of content. It will definitely help grow the channel. Great job!`,positive,0.873
youtube_comment,"Great breakdown on video optimization! Creators looking to boost their initial engagement and visibility should definitely look into platforms like IPweb, as it can help bring in real user interaction to give new uploads a solid algorithmic push. Thanks for sharing these strategies!",positive,0.7145
youtube_comment,"Really loved these LinkedIn growth tips! If you want to boost your reach and get more genuine traffic or engagement on your content even faster, using a platform like IPWeb could be a great help to scale things up. Thanks for sharing this hack!""",positive,0.7851
youtube_comment,Nice working of the ipweb good ipweb website good ipweb ❤❤,neutral,0.8285
youtube_comment,Best platform IPO app,neutral,0.8419
youtube_comment,This video really good,neutral,0.7912
youtube_comment,"LinkedIn clear patents. Fantastic content! The LinkedIn growth tips shared in this video are practical, effective, and easy to apply. As an IPWeb user, I really appreciate learning strategies.",neutral,0.7703
youtube_comment,"This was a really insightful discussion on LinkedIn growth. I especially liked how you focused on building genuine connections, creating valuable content, and staying consistent instead of chasing shortcuts. These strategies are much more sustainable for long-term success. I also think IPweb can complement this approach by helping creators improve their visibility, attract more engagement, and reach a broader audience while they continue producing high-quality content. When great content is combined with smart promotion and consistency, the results can be truly impressive. Thanks for sharing such practical advice—I learned several useful ideas that I'll definitely keep in mind.",positive,0.6462
youtube_comment,This really made me think from a different perspective.,neutral,0.8411
youtube_comment,Very good professional platform,neutral,0.6817
youtube_comment,"very great
very like linkedin
very nice linkedin",neutral,0.7941
youtube_comment,ipweb is really good for LinkedIn marketing. ❤❤,neutral,0.687
youtube_comment,it is majorly a advertisement agency now,neutral,0.9361
youtube_comment,YOUR point about speaking to oneperson instead of an audience is so understand. 🎉,neutral,0.89
youtube_comment,"""Great post """,positive,0.6467
youtube_comment,LinkedIn platform is ok but not so good. IP web also best platform.,positive,0.5367
youtube_comment,I never thought about this topic from this perspective. Thanks for explaining it so clearly. IPweb.,neutral,0.9325
youtube_comment,IP Web is a good earnings website,neutral,0.7103
youtube_comment,👍🏻,neutral,0.9052
youtube_comment,Please help me with my new cell phone via GitHub or female driving school festivities hackathon. Example rain security towards female salon WFH fashion,neutral,0.938
youtube_comment,Bhaiya restricted hone ke baad kya kre?,neutral,0.8941
youtube_comment,❤️,neutral,0.9052
youtube_comment,Bhaiya forever company ke baare me bhi btao,neutral,0.8837
youtube_comment,Linked in Profile setup link do bro,neutral,0.9345
youtube_comment,"Bro mere degree 3 ki jgh 4 years me complete hui use linkdin pr kaise present kre any idea ,linkdin profile pr bhut gndda impact pdega",neutral,0.8866
youtube_comment,Thanks bro,neutral,0.6349
youtube_comment,Video editing ke liye kise follow kare?,neutral,0.9249
youtube_comment,Badhiya,neutral,0.9052
youtube_comment,Good,neutral,0.8234
youtube_comment,Linkedin ko kaise use kare step by steps bataiye sir ji,neutral,0.9077
youtube_comment,Got to know Valuable information,neutral,0.8404
youtube_comment,How to know the people on LinkedIn are real or fake?,neutral,0.8822
youtube_comment,Thank you 🙏,neutral,0.7426
youtube_comment,Bhai pahle app beatboxing teach karte the na?   I hve seen some videos,neutral,0.905
youtube_comment,"Sumer Bhiya Pata Nhi Mera Account Linkedin Ne Teparally Brock Kiya Samzo Aaj Open Kiya Kal Sabere Check Kiya To Log Out Hua Fit Fir Login Kiya Hua Hi Nhi 

Aisa Q",neutral,0.8432
youtube_comment,Sir please help how to linked in,neutral,0.8877
youtube_comment,Sir how to linked in 🔗📥,neutral,0.9098
youtube_comment,Great 👍,neutral,0.8387
youtube_comment,💖,neutral,0.9052
youtube_comment,Danda kya kya hota maidam use purviram bolte hai,neutral,0.9168
youtube_comment,"This help me alot 
Very impressive thnx dear for such a  powerful video",positive,0.6851
youtube_comment,3:00 Banner,neutral,0.8872
youtube_comment,After watching so many videos finally I found the best video thank you Sooo much 💞,neutral,0.5462
youtube_comment,Thank you,neutral,0.8177
youtube_comment,I ve just passed 12 th,neutral,0.8412
youtube_comment,extremely helpful!!!!!!! thanksss,neutral,0.5248
youtube_comment,madam i am class 10 but i cant now anything plz help me to fill up,neutral,0.8678
youtube_comment,"Kya mujhe apni learning process ko bhi post karte rehna chahiye linkedin pe .
Bahut se log linkedin pe sirf achievements hi post karte hai .
Kya learning process post karna matter karta hai..",neutral,0.89
youtube_comment,"Excellent video, packed with practical insights and explained really well! 👏",positive,0.7716
youtube_comment,Can I add my club designation and working in the experience section?,neutral,0.896
youtube_comment,"Thanks a lot, quiet eye openning video.",neutral,0.8629
youtube_comment,"Is it just me or did anyone noticed ""Satya Nayak - Unemployed at Apna College"" at the right side? 😂",neutral,0.9222
youtube_comment,thanks ma'am😊,neutral,0.6698
youtube_comment,Thank you mam for the support and Lso thank for giving this information ❤..,neutral,0.5189
youtube_comment,Mam kya ap Prashant kirad se mili he,neutral,0.9151
youtube_comment,"Undergraduate software engineer, I'm in first semester, no internship, I'm wondering what to write for my catchy line",neutral,0.9196
youtube_comment,Thank you so much,positive,0.61
youtube_comment,thanks mam this was very helful video for me since i have just started using linkdin actively as i get in my fourth year of college so thanks a lot .👍,neutral,0.8025
youtube_comment,Useful bro ❤,neutral,0.8579
youtube_comment,very useful Information 👌,neutral,0.8879
youtube_comment,Very useful 👍🏻,neutral,0.7335
youtube_comment,Bro is modern charles babhage 💀💥,neutral,0.9231
youtube_comment,Nandrii Anna,neutral,0.9351
youtube_comment,2026 🎉 thank you,neutral,0.8094
youtube_comment,Awesome clear cut explanation thank you man waiting for more informative videos,neutral,0.8186
youtube_comment,Iam watched this video today and i have a clear about how to use linkedin its very useful to me,neutral,0.8119
youtube_comment,Thanks bro❤🙏,neutral,0.8059
youtube_comment,Arjun das voice maari iruku naa unga voice,neutral,0.934
youtube_comment,Worth watching.,neutral,0.9112
youtube_comment,You nailed it.,neutral,0.6121
youtube_comment,One of my fvrt channel EMC😊,neutral,0.939
youtube_comment,"G.C.A.T

GREATEST CHANNEL OF ALL TIME ❤",neutral,0.9333
youtube_comment,thank you bro...,positive,0.5743
youtube_comment,LinkedIn thavara veara yeanna app la Iruku job seekers ku!,neutral,0.8186
youtube_comment,"Brother students epdi pandrathunu sollunga I mean, same steps but say what the student have to do.",neutral,0.9362
youtube_comment,Anna unga video fully making me to know more new things thankyou for that anna,neutral,0.7881
youtube_comment,Public url nu enaku oru option eh katala anna,neutral,0.9262
youtube_comment,Sir mujhe leads chahiye aur mujhe pata nahi chalta kaha par customer apply karta h,neutral,0.8891
youtube_comment,Sir mai jaan na chahta hu ki kya linkedin koi fee charge krta or free of cost hai ??,neutral,0.9097
youtube_comment,2026 मैं देख रहा हूँ,neutral,0.9051
youtube_comment,"Video 8/10 good 
Background music 100/10 😅",neutral,0.8956
youtube_comment,Bhai ab 2026 ka bnaoooooo update full information k sath😢🙏,neutral,0.9459
youtube_comment,Main Kisi bhi post per comment nahin kar pa raha hun agar Main Kisi post per comment karta hun to vah Red ho jata hai error a jata hai Aisa kyon Ho Raha Hai please help me,neutral,0.8593
youtube_comment,Last  time  I  apply  job  of  indian  airport  today  I  comes  to  call  of  medium  she  tells  me  you  send  R's  1100 fees  and  document please   please 0:44,neutral,0.9301
youtube_comment,Sir link bhejo,neutral,0.8741
youtube_comment,Jo pahle se kisi company me job nhi kar rha ho aur first time linkdin use kar rha ho to usko kya karna hoga,neutral,0.796
youtube_comment,Mai apply to karta hu but call nai aata hai kahi se,neutral,0.8673
youtube_comment,kuchh skam to nahi hoga detail ke sath,neutral,0.907
youtube_comment,Thank you sir,neutral,0.7045
youtube_comment,"Kisi ko job mila ??yha 
Mila to reply kree 🎉🎉",neutral,0.8597
youtube_comment,2026 में देख रहे हैं 😮😮,neutral,0.8974
youtube_comment,2026 me Mera bhi koi sport karo bhai,neutral,0.8983
youtube_comment,2026 me kon kon  dekh raha h,neutral,0.9276
youtube_comment,2026 me kon dekh rha berojgar 😂,neutral,0.9152
youtube_comment,12 january ko 2026 me koun dekh raha h,neutral,0.9251
youtube_comment,Kon kon rajasthan se dekh raha hai,neutral,0.9115
youtube_comment,Thanks 😊,neutral,0.8059
youtube_comment,Kese bnaye ple 😢 video,neutral,0.9256
youtube_comment,Ye Kase lakii k,neutral,0.916
youtube_comment,lagta he shot video 3x per upload ker diya he 😂....,neutral,0.9118
youtube_comment,Ok,neutral,0.898
youtube_comment,"1. Professional photo & background 
2.headline 3.experience and skill 4.contact details email alor contact number",neutral,0.9393
youtube_comment,Nice,neutral,0.8903
youtube_comment,Itane chote video me apne 2 din ka home work de diya 😂😂🎉,neutral,0.8712
youtube_comment,URL kaise add karte he..?,neutral,0.8899
youtube_comment,One suggestion for you is - you should talk slowly. Other wise good job !,neutral,0.874
youtube_comment,Mam jo fresher h vo kya kre,neutral,0.8112
youtube_comment,5,neutral,0.8927
youtube_comment,College acha hai to uska naam likhiye🫣,neutral,0.9189
youtube_comment,"World before this information 🌎
World after this information 🌎",neutral,0.926
youtube_comment,"His linkedin profile:-  🗿🗿🗿
His actual skills:- 🤡🤡🤡",neutral,0.9391
youtube_comment,Exactly 💯,neutral,0.8788
youtube_comment,Mam contact info se e mail kaise htate h,neutral,0.9387
youtube_comment,Noice,neutral,0.7857
youtube_comment,Inki awaj sun ke kabhi bor nahi hota hu yaar pata nahi kyu,neutral,0.905
youtube_comment,"Early starting was my point too, but restricted for months now",neutral,0.8917
youtube_comment,Im 22 and hopeless,neutral,0.9347
youtube_comment,"Hello, 
After watching this I got inspired to open an account well there is an issue I tried to sign in but it shows your account is restricted 
How to solve this?",neutral,0.8904
youtube_comment,Howw can I use linkedin as a 12 grader like it removes your account after some time,neutral,0.934
youtube_comment,"hey there , ms.justswayy...im in class 11th..and this video was a greattttt one....the philosophy of ill go first is soo good... and just..one lil question..how do i start posting on linkedin..like..i do a lot of things..but dont understand how and in what way should i post about it on linkedin.. could you help a bit with that?",neutral,0.9198
youtube_comment,"Thank u didi ❤ I've been looking About this content and u helped me easily with that ,so clearly advised ... 🤌🏻and shared it experience with us ... I'm gonna join the college soon but before that I really want to start networking in Linkedin 💗 ..",neutral,0.8435
youtube_comment,Kya is app me  PCB vale ka  koi option hai kya,neutral,0.8806
youtube_comment,will reddit help?,neutral,0.9061
youtube_comment,initiating first is a good thing but how should i approach someone please make a video on this topic !!!,neutral,0.9263
youtube_comment,"Hello 👋 this is a class 12 student. I started Github this year and I really enjoyed posting my coding projects . Your advice helped me to understand LinkedIn better. At first I thought it is only for the people seeking for Job. Now its all clear and I will make a LinkedIn account at the end of the year.
Thank you so much.",neutral,0.8194
youtube_comment,"I got this random recommendation when I was scrolling. But it was worth watching it.
Keep doing this we all need these things ❤❤❤
And that philosophy of ""I'll go First"" was insane",neutral,0.9105
youtube_comment,Mam Mera account restrict ho jata hai jb b banaou,neutral,0.9157
youtube_comment,Can we post own Early educational success and the certificates and trophies we get from school and college?,neutral,0.8885
youtube_comment,"Hello Didi,

I'm from Gujarat. I have recently completed my 12th grade and have taken admission to an engineering college. My college is going to start in a few days, and I wanted to do something new that would help me stand out among the other students.

Then I came across your video, and it gave me the idea to create a profile here. Thank you so much, Didi! ✨❤️",neutral,0.723
youtube_comment,I am not finding u r linked in profile,neutral,0.7954
youtube_comment,It's so helpful 🤝,positive,0.5303
youtube_comment,"This video ....described me ..bcz I had started linkedin in 12th and now after drop year ,I have 15 great connection....with acceptance rate of 90 percent",neutral,0.805
youtube_comment,"hii! i just graduated from bscit and have a lot of interest in ui/ux i am learning rn and i have created a profile on linkedin but it was so overwhemling that i did not touch it but rn i am at a stage that finding a job is important and i know i cannot do if i dont work on my projects. your mindset of ""I'll go first"" changed something in me. ik you made this for students but it was beneficial for me as well! rn i am excited to start posting about my journey on linkedin but you think it is too late for me? or i can crash linkedin? hoping to see your reply and if you have any tips pls do tell me",neutral,0.8598
youtube_comment,"I have a suggestion for you please talk little slow in your next videos , cause you were talking so fast i thought i putted the video  on 1.5x😂  btw thanks for guiding",neutral,0.8943
youtube_comment,"""I'll go first
Learn to observe""""",neutral,0.8819
youtube_comment,"Strong LinkedIn matters, but students still need a way to decide which roles are worth chasing. FrogHire has been useful for me there because it keeps me from applying blindly after I update my profile.",neutral,0.8626
youtube_comment,Sir btech biotechnology mtech bioinformatics par video baneya sir plz ground reality jobs hai bhi ki ni Salary wagera pa plz,neutral,0.8449
youtube_comment,Review of pw ioi,neutral,0.9273
youtube_comment,Sir mei chemistry pe BSc kar raha hu & MSc tak karneki Target hai Aur 2-3 AI ki course bhi kiya hu. Toh sir mereko Linkdin se koi job offer mil sakta hai??? Please reply.,neutral,0.9209
youtube_comment,Mbbs wale bhi bna skte h?,neutral,0.8921
youtube_comment,Github sir,neutral,0.9408
youtube_comment,sir pls make video for students who wants to a researcher and all,neutral,0.9466
youtube_comment,Sir pls make a video on cyber security in detail,neutral,0.9201
youtube_comment,11:28 video start here 👉🏻👈🏻,neutral,0.9287
youtube_comment,Up Board top 20 percentile ke liye kitne number chahiye 2026 me,neutral,0.7816
youtube_comment,Sir google cloud arcade par full guide banaiye pls...for beginners,neutral,0.9215
youtube_comment,Linkedin restricted h multiple accounts created help solve this issue,neutral,0.8577
youtube_comment,Sir pls make video on Useful apps for BTech students for their study,neutral,0.9228
youtube_comment,Nya mike lelo sirr😊😂,neutral,0.9246
youtube_comment,40+kaise banaye,neutral,0.9218
youtube_comment,Sir I'm a national level quizzer...Can i add this in my LinkedIn profile ?... I  am a 12th passed student with no professional working experience,neutral,0.9028
youtube_comment,Sir ek baar kcc college greater Noida ka review kardo pls 🥺,neutral,0.9061
youtube_comment,Up state university for btech,neutral,0.8107
youtube_comment,"SIR PLZ REVIEW ON PW IOI
DAY 10",neutral,0.9332
youtube_comment,Linkedin account kase batye sir ❤❤❤❤❤❤❤,neutral,0.9473
youtube_comment,"*Video acchi lagi ho to comment me ""YES' Zaroor Likhna 😜*",neutral,0.8378
youtube_comment,Thankyou❤❤❤❤,neutral,0.9052
youtube_comment,Thanks,neutral,0.8459
youtube_comment,Thanks 🙏,neutral,0.8059
youtube_comment,YES❤,neutral,0.9052
youtube_comment,Good❤❤❤🎉🎉🎉,neutral,0.9052
youtube_comment,Thanks form Pakistan,neutral,0.7924
youtube_comment,Thank you ❤❤,neutral,0.7426
youtube_comment,mjh se linked in ka account ni bna rha ap bta skhty hai q ni bn rha,neutral,0.8777
youtube_comment,Thank,neutral,0.8762
youtube_comment,Thank you so much 😊,neutral,0.6447
youtube_comment,Thanks for you,neutral,0.5865
youtube_comment,Yes,neutral,0.8564
youtube_comment,Thank you 😊,neutral,0.7426
youtube_comment,I'm a fresher aur jo company ka or recent job ka option aa raha hain udhar kya likha na mujhe,neutral,0.7986
youtube_comment,Teacher ki job ke liye ye app use kr sakte h,neutral,0.8974
youtube_comment,Thank you Manish,neutral,0.7264
youtube_comment,Best,neutral,0.8819
