source,text
youtube_comment,"OMG NEVER BUY SALESFORCE, Crazy expensive and they charge stupid price for storage! They keep telling you that we are out of compliance of having to much storage, we just store a couple photos with each customer so after spending over 200K with them they want to charge us over $8,000 for storage per year. I am not talking about much space only 135MB to give you and example I can buy 200GB for 29.99 at Google. I can buy a 2000GB hard drive for $200. What a creedy money grab. no wonder in 2025 their stock has gone down 30% when the market went up 20% SCAM SCAM SCAM !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
youtube_comment,evil evil evil vil (_(_)========D
youtube_comment,3. As it confirms customer demand
youtube_comment,"zexperience cloud : all 2 answers ate correct.helps to.interqct with community get their inputs createbportwl.with interactive interfaces and get inputs qnd based on inputs clarify gaps, resolve issues and also.promote sales....all 3 answers !"
youtube_comment,Great video . Thank you.
youtube_comment,"So in simplest terms, it is integrated databases, with customized interface and reporting."
youtube_comment,"Freaks,
Checkout odinschool - https://hubs.la/Q02mnnN10"
youtube_comment,Koncham speed reduce Panna mudyuma
youtube_comment,Hi
youtube_comment,Don't dare to call it hype.. it is for people who are patriotic.. but influencers like you promote foreign stuff just for the sake of money..
youtube_comment,Please reply
youtube_comment,Slow va sollu ga
youtube_comment,Sister I have 13 years experience in billing. Can I learn and get job?
youtube_comment,Salesforce dev.
youtube_comment,Talk slowly
youtube_comment,Your way of explanation is awesome and simply understandable 👌 and your way of presentation and knowledge almost better than the peoples experienced over 20 years keep it up young girl 👍
youtube_comment,Salesforce is more advanced than zoho
youtube_comment,Waste of time Freshers ku opening ellaa
youtube_comment,"salesforce Admin Roadmap kedaikuma ?
because certification ku prepare pantu iruken."
youtube_comment,Tell about Mulesoft developer
youtube_comment,nee ennama ellathayum sollitu iruka...ethavthu onnu solluma....
youtube_comment,"Why 10X speed 
Chill 😁"
youtube_comment,Fake thumbnail
youtube_comment,Akka Salesforce developer catalyst v3.0 trailmixes ahh complete pamniten  aduthu enna ka pandrathu
youtube_comment,Akka salesforce course acadamy Chennai la enga irukku akka
youtube_comment,"can share about the job role ""product designer"""
youtube_comment,🔥Discover SKillUP free online certification programs – https://www.simplilearn.com/skillup-free-online-courses?utm_campaign=18FebSKillupYT&utm_medium=Comments&utm_source=youtube
youtube_comment,Thank-you ❤
youtube_comment,"This is officially my bible. I think you should sell this to salesforce, they need you 🏆"
youtube_comment,How can I start Salesforce
youtube_comment,ZOOM A LITTLE BIT CANNOT SEE DATA AS YOU PRESENTED TOO SMALL PEOPLE VAGUE EYEGLASS
youtube_comment,Thank you for being inclusive and including closed captioning. This video is helpful.
youtube_comment,"Thanks, this video was very informative."
youtube_comment,"It is a nice tutorial. The question is how can you explain that to only business people who are not interested in how you create a field, etc."
youtube_comment,"Customer Relationship Management, or CRM for short."
youtube_comment,"Here are the timestamps for the topics:

Overview - 1:23
Introduction - 1:45
Salesforce Editions - 3:04
Homepage Customization- 5:19
User Management - 8:27
Creating and Customizing Tabs - 14:19
Creating an App - 17:09
Uploading a Company Logo - 20:41
Company Information Page - 23:00
System Overview Page - 25:28
Updating Fiscal Year (includes Business Hours) - 27:24
Email Templates (includes Workflow & Approvals) - 30:00
Key Takeaways - 32:57

Lesson 2 - Sales Cloud - 34:40
Leads Home Page 35:05
Creating List Views - 38:24
Creating and Converting Leads - 47:28
Creating Accounts - 55:40
Creating Contacts - 59:11
Creating Email Templates - 1:00:51
Sending Individual Emails (includes Page Layouts) - 1:06:49
Sending Mass Emails - 1:11:51
Creating and Managing Price Books - 1:16:48
Creating Products - 1:20:55
Creating Opportunities - 1:25:50
Creating Activities: 1:33:00
Creating a Web-to-Lead Form - 1:39:11
Creating a Lead Assignment Rule - 1:44:15
Creating a Lead Queue - 1:49:20
Creating an Auto-Response Rule - 1:54:53
Creating Campaigns - 1:57:57
Record Types - 2:03:51
Key Takeaway - 2:15:16

Lesson 3 - Quote Templates 2:17:31
Creating a Quote Record - 2:17:45
Creating a Quote Record - 2:22:40
Generating a Quote PDF - 2:25:52
Emailing a Quote PDF - 2:28:02
Key Takeaways - 2:37:11

Lesson 4 - Service Cloud - 2:39:11
Creating Cases - 2:39:34
Creating Case Assignment Rules - 2:44:00
Creating Case Escalation Rules - 2:51:34
Creating Solutions - 3:00:41
Enabling Knowledge - 3:05:11
Configuring Knowledge - 3:08:44
Creating a Web-to-Case Form - 3:15:43
Creating an Email-to-Case Address - 3:22:11"
youtube_comment,"This is very helpful... I hope you realize how many sentences you start with ""So"" or use ""So"". 😅"
youtube_comment,excellent resource!
youtube_comment,"🔥Data Scientist Masters Program (Discount Code - YTBE15) - https://www.simplilearn.com/big-data-and-analytics/senior-data-scientist-masters-program-training?utm_campaign=f1AMkMQw-p4&utm_medium=Comments&utm_source=Youtube
🔥IITK - Professional Certificate Course in Data Science (India Only) - https://www.simplilearn.com/iitk-professional-certificate-course-data-science?utm_campaign=f1AMkMQw-p4&utm_medium=Comments&utm_source=Youtube
🔥Professional Certificate in Data Science and Generative AI - https://www.simplilearn.com/pgp-data-science-certification-bootcamp-program?utm_campaign=f1AMkMQw-p4&utm_medium=Comments&utm_source=Youtube
🔥Brown University - Applied AI & Data Science  - https://www.simplilearn.com/applied-ai-data-science-course?utm_campaign=f1AMkMQw-p4&utm_medium=Comments&utm_source=Youtube"
youtube_comment,"Great class.
Even though it was 4 hours long.
Keep up the good work.

Thank You,
Natasha Samuel"
youtube_comment,"This is a nice training but I think that it should be really geared toward lightning...since it's the default user interface you get when you get a new instance of Salesforce.  Also, it's the standard now."
youtube_comment,"Good tutorial, better than the official SF channel. Narration is much better. Thanks for uploading."
youtube_comment,"15:55-15:58 You move that barely visible cursor quickly, do something, then say 'When I do x"" when you've already done it and are now doing something else."
youtube_comment,"A handy tutorial for newbies in salesforce. Thank you a lot for these recommendations.
Actually, I'm trying to aggregate and share different interesting things about salesforce too. All of them I'm storing in this playlist - https://www.youtube.com/watch?v=_Pm4mwot564&list=PLtPyrBGJf8jpEt3DrI_SZr0qaSmePhQAO
Good luck with your hard work, sir😊"
youtube_comment,Can you create a timestamp each session for this video?
youtube_comment,"This is a very awesome toturial. I am having a few question because I am new to Salesforce. 

I am wondering what editions (price package) is this that can access all function introduced in the video?

I have do have more questions hope you can answer or share me resource to find out. 

1. In case we need a website for PR purpose that allow us to keep track with comment or marketing conversation that happen on that site. Does it a good idea to build a separate WordPress site, or we can build a website on Salesforce as well? 
2. How to create app for public client and client account and password to login on that salesforce app or website?"
youtube_comment,Amazing 👏
youtube_comment,"Well, I'll give them this: Salesforce turned autocomplete into a $1B ARR product. Smart business. But 'agentic enterprise' is generous."
youtube_comment,McAfee leaving ServieNow for Salesforce ITSM. will this be mentioned at serviceNow?
youtube_comment,I love this. Every company should do live streams for earnings. Hopefully more companies follow Salesforce going forward.
youtube_comment,🔥
youtube_comment,Missing a playlist? Use this one: https://www.youtube.com/playlist?list=PLj-VLkYRjRxm5HVGFVpPP5W7jkvvzd1q7
youtube_comment,"The Red Dollar Bills in groups at the beginning 3,1,19,8,20,5,14,20 Alphanumeric code translates to Cash Tent  closest thing to Cash Tent when it comes to locations is Tashkent, Uzbekistan 
0:06 there are 26 holes in the laser rooms spelling out where the lasers point, says LASER MIX UP LASER can be MIXed UP to say ARLES, which is in France 
0:18 The Smoke Grenade is the most ridiculous one Its Rebus S + 1 =? It could be Tone or T 1 the plus is actually a T St1 or Stone the colour yellow makes Yellowstone 

The Rest requires the use of an expensive AI  that pollutes the environment and makes inaccurate statements, 75 Dollars to run a business? Really?"
youtube_comment,Its so funny because beast games is notorious for having terrible production issues. Screw yourselves
youtube_comment,U LIE U OWE ALOT OF PEOPLE MONEY!!!!!!! U SAID IF I DIDNT WIN U WOULD GIVE ME 10 GEAND AND HAVE NOT ONE CRAP!!!
youtube_comment,I didnt even know this was a thing
youtube_comment,ok
youtube_comment,i solved it but i don't care about the money so here's the code: R62L39R05L73606623093121200300
youtube_comment,Puzzle solved 🔥
youtube_comment,Having one prize is not good for business just saying
youtube_comment,Just watched the short video
youtube_comment,literally googled looking for this commercial. lol. awesome
youtube_comment,Does Anyone Solve it?
youtube_comment,"there is a morse code in the door saying ""hello world""
don't belive see it you 0:15 at the door"
youtube_comment,264745
youtube_comment,I just spent over 200 hours of my life trying to solve this puzzle…just to not even win 😭 never again man 🥴
youtube_comment,"🐿️  you made us all use our brains! Thank you for the fun IQ challenge n huge flex Congrats to the winner! My ADHD thanks you for the wild brain fun! My 2 year old and 12 year old were helping in the hunt...family fun...and they made an adorable ""That's not the code"" song after our attempts we found together didn't work lol!  Jimmy, as you are well aware...you are a gift to this world! Thank you for all you have done, are doing, and did! God bless you, your fiance, your family, your friends, and your team! Thanks for this fun!"
youtube_comment,Colin won huh.
youtube_comment,Someone won this morning
youtube_comment,"I am 90% sure the tank appearing in the shot at 0:14 is PL-01. The front of the hull matches as well as the barrel. Just throwing it out there as a fun fact, it was a polish high-tech stealth tank presented in 2013. In 2015 its project was canceled."
youtube_comment,0:16 there is a code on the tank barrel and morse code or something on the door
youtube_comment,"She asked great questions! He would make a good politician, lol"
youtube_comment,Why dont you keep one billion out of the 41 billion and keep it for your employees! Instead of firing thousands of people. Like what do you mean by and humans too…as if employees are nothing….people have families….salesforce was able to come to this point thanks to its employees…and this is not a knock on salesforce only…all tech companies talk about billion dollar valuations but cant keep aside anything for actual sincere people showing up everyday…to put money in your pockets…a billion dollars goes a very long way man…what are you guys doing!!
youtube_comment,"As someone who has used this product, I can tell you it's a pile of crap."
youtube_comment,"In our experience with Salesforce, AI Agents are far less effective than any human equivalent. The human support agents are knowledgeable, friendly, willing to help and overall awesome."
youtube_comment,1 piece of the puzzle/scavenger hunt
youtube_comment,Very interesting interview! Thanks
youtube_comment,"👍🏽🇺🇲 , Thank YOU MARC. For Tracking ALL of AMERICA'S Sales ! //JAMES Arthur McCoy IV 🦅🛜🎥👍🏻🎄"
youtube_comment,It's a popped-up stock. Selling in two weeks as it's dragging down my portfolio. Major regret holding for over 18 months. All my family and friends are planning to dump this dump stock. I regret recommending this garbage
youtube_comment,The Salesforce guy gives me bubble vibes
youtube_comment,"You been drinking, Marc?

That’s the face of an alcoholic"
youtube_comment,i bought CRM on good price when its cheap
youtube_comment,CNBC should be ashamed of what is yet another CRM puff piece. Stock promotion is not financial news.
youtube_comment,9% growth is barely above inflation.  Pathetic.
youtube_comment,Man compare Marc Benioff to Alex Karp and tell me who you'd rather invest in.
youtube_comment,Trash CEO
youtube_comment,"Hot air - CNBC do better, how much did SFDC pay you for this ? Seriously"
youtube_comment,This is not an interview - it's a sales pitch.
youtube_comment,"Boring business, still slightly overvalued after recent hammer. Overall very very boring company"
youtube_comment,Agentforce is fake news
youtube_comment,Intresting episode of The Twillight Zone Braincenter At Whipples.
youtube_comment,I HAVE 1000 shares of saleforce since 2018 and i still dont know what it does
youtube_comment,But what does the other guy do?
youtube_comment,Salesforce?? ACT🙉
youtube_comment,I hate Salesforce so fucking much
youtube_comment,when the guy above you is on $10B a year you know you can have big dick energy
youtube_comment,I’m VP at a bank. It means zero. 🤷🏽‍♀️
youtube_comment,"Ok well the one guy is the VP at that tech company, but the other one may be still a truck driver."
youtube_comment,Its a trucking tech company
youtube_comment,Salesforce absolutely sucks.
youtube_comment,They are going to attack us again like 9/11. And this time they will our own semi trucks. And attack us in every major city at the same time. With chemical warfare. I live in Florida. Because if they destroy our land im taking my 40foot boat and living on it in the ocean.
youtube_comment,Salesforce development is so complicated
youtube_comment,What does salesforce do?
youtube_comment,They need to fix their inline pictures.
youtube_comment,People don’t realize there are probably 2000+ VPs at salesforce that’s a middle mgt title at best.
youtube_comment,Looked it up there’s apparently several VPs of sales force that are Punjabi
youtube_comment,The first time Akash had ever been wrong in his stereotyping 😂
youtube_comment,As a mortgage broker who has had salesforce at 4 different companies.. that man definitely worth a lot of fucking money.
youtube_comment,"I have seen punjabi businessman, big land owners/farmers but nerver a truck driver and I live in India😂😂😂"
youtube_comment,Eat the rich
youtube_comment,"VP of his department, like ~ $180k/ year."
youtube_comment,🔥Explore Our FREE Courses With Completion Certificate: https://www.youtube.com/watch?v=-caxhMlw_04
youtube_comment,Very educational! thank you so much for sharing this video.
youtube_comment,"I just subscribed. 

I pray I get more knowledge to prepare me for my up coming interview"
youtube_comment,"at 3:47 you compare the editions and say that Enterprise has a sandbox, that doesn't seem to much the specs on the video. Sandbox are shown in the Unlimited edition."
youtube_comment,You won't believe how fast I clicked on this video. I'm currently undergoing training as a Customer Service Intern and SF (as they like to call it) was topic for today. I hope to download this and carefully listen. Thanks for sharing
youtube_comment,"Can I use this on my minecraft server, I haven't sold a potato in months"
youtube_comment,First do we need to take training on admin course and then on developer course to become a salesforce developer
youtube_comment,"Too fast man, have you signed up for talking marathon"
youtube_comment,Great video! Many thanks 😊
youtube_comment,Very informative. Thank you for the wonderful content.
youtube_comment,"Hi how are you
I wonna just to ask you about your certification is it for free or paid ???"
youtube_comment,beautiful analysis
youtube_comment,Please let me know what is CRM... I dont know basics..
youtube_comment,thx
youtube_comment,"Honestly I didn't know what to expect with cartoon characters doing the intro, already watched a bunch of tedious videos today and very ready to skip it. Good thing I waited. Best video on Salesforce I've found yet, even better than the ones produced by Salesforce. Super easy to follow, no nonsense. Most videos ""explain"" features to death by vaguely talking around them, basically stuffing a PowerPoint presentation into a video format; you dive in and show it in action at a nice even pace. Perfect use of the medium.


I've been training users in database management for 8 years and in that time this is perhaps the best training video I've seen. I'm going to refer new trainers here to show them how it's done. Hats off."
youtube_comment,Help me out here. Is a salesforce consultant the same as a salesforce administrator?
youtube_comment,This training is incredible. Learned a lot. Thank you!!!
youtube_comment,Excellent explanation.  Thank ypu
youtube_comment,Excellent overview.
youtube_comment,thank you so much for the video
youtube_comment,The way u are saying and explaining 🙌
youtube_comment,Can i learn all these from trialhead
youtube_comment,Don't just hype...it's waste...I know reality...don't mislead
youtube_comment,"Do you know why real love is rare?
Because it's tested.
By distance.
By miscommunication.
By timing.
By lite.
But if two souls still choose each other, again and again-despite the chaos- that's not just love.
That's unbreakable."
youtube_comment,A well-structured discussion of Salesforce Administrator for anyone working as a Salesforce Administrator. Practice-based learning on ExamsEmpire adds confidence.
youtube_comment,"A clear overview of Salesforce Administrator, supported by PracticeTestSoftware practice to strengthen core concepts."
youtube_comment,You told us what to study but please also tell us from where should we study it
youtube_comment,Thx
youtube_comment,"Im in a non tech role from 3 years, planning to get in sf admin role . Started trail head modules. Can i land in job?"
youtube_comment,"I have joined IT as fresher in 2023, now working as Salesforce admin in support role. I have completed SF admin certification and  SF PD1 certification . can I get job with 2 years of experience in Salesforce domain as developer?"
youtube_comment,Am completed my Salesforce admin course with our good guider. But how can I get a job as a fresher please can anyone tell me
youtube_comment,Is someone giving paid training on salesforce?
youtube_comment,Can i have a course which include all these.
youtube_comment,"Am 35 yr old sales professional working in techno commercial role, am।a user of sales force, can i make a transition on sales force administration role and what will be the certifications for the same?"
youtube_comment,"If you can help with the best resource to learn from basic from day 1 to day 30, that will be more helpful for all"
youtube_comment,Can freshers chooss salesforce
youtube_comment,But what if you have no experience? Its really hard to find a company that will want to hire you if you just have a cert. I've used trailhead and that seems to not be enough. Can you recommend and LEGIT remote/hybrid programs that offer apprenticeship or internship without prior experience. Everyone keeps gatekeeping or not providing enough information and it makes me question should I even continue..
youtube_comment,Im a bba hons student 2nd year ...does completing these trailhead courses help me to land job role in salesforce
youtube_comment,Hi I am fresher BE IT graduate can plz tell I want to learn Salesforce I am in Mumbai location .
youtube_comment,I have 1 year experience manual tester its possibility to moved on Salesforce testing
