source,text,sentiment,confidence
youtube_comment,"2025 masih aja ada mediatek, harusnya punah aja, gaada apa2 dibanding snapdragon & bionic😂",neutral,0.8895
youtube_comment,Klo mau bandingin keuntungan jngan ratio lah tp sklian aja langsung nominalnya d sebutin.,neutral,0.9397
youtube_comment,Kalo merk Oppo rata-rata pakai Snapdragon,neutral,0.9433
youtube_comment,Saya dari dulu sampai sekarang selalu Qualcomm,neutral,0.925
youtube_comment,"Info dong, emang bener ya hp yang pake mediatek itu gampang panas dan ngga stabil, sedangkan snapdragon itu lebih stabil dan ngga gampang overheat?",neutral,0.9245
youtube_comment,"Beli Infinix Hot 60 Pro pake Mediatek G200 tapi ada keterangan ""License by Qualcomm""",neutral,0.9269
youtube_comment,Jelas untung mediatek kecil ...Krena paten modemnya itu wajib beli di Qualcomm...gak cuma mediatek tapi seluruh modem mau itu Apple sekalupun,neutral,0.897
youtube_comment,"Selain di chip smartphone, nih chip sering dipakai di produk jaringan internet kek router dan wifi, Qualcomm atheros juara sih karena komunitas dan dukungan nya open source. Mediatek masih banyak firmware atau software yang belum support. Paling di hindari ya RealTek menang murah di driver PC tapi busuk di router",neutral,0.8808
youtube_comment,"""We don't need HBM""?? How are you addressing bandwidth? SRAM like Cerebrus?",neutral,0.9307
youtube_comment,ליטאי אפל תיצור שבב בלוטוף' קטן וחזק בהרבה לאייפון 18 אייפד ואפל ווטש וAirPods פרו וגאדג'טים לאייפון ומקבוק.וחסכוני בסוללה. שכולל GPS לחיסכון פי 2 בסוללה ועלויות בייצור TSMC וסמסונג גם לAirPods. ויותר מקום לסוללה.,neutral,0.8086
youtube_comment,"Data center processor WITHOUT HBM?? AI200 and AI250 gonna be killer, me thinks.

Good job Cristiano! Much love. <3",neutral,0.5523
youtube_comment,"Hey, Is your job role related to VLSI ??🤔",neutral,0.9199
youtube_comment,North Indian?,neutral,0.8858
youtube_comment,❤❤❤,neutral,0.9052
youtube_comment,Work:-0 ; Aesthetics:-100,neutral,0.8988
youtube_comment,"Mai khud yaha kaam kar chuka hu, yaha ka dinner best hota hai 😂",neutral,0.8095
youtube_comment,"Hello..
I recently completed my BTech from computer science stream and I want to work here. Can you plz tell what I have to do to work here. 😊",neutral,0.9178
youtube_comment,Do they hire freshers,neutral,0.8615
youtube_comment,Daily routine of Qualcommers 😎,neutral,0.9313
youtube_comment,"Hey I'll be joining in sept, is the food free? How is the culture there? If you don't mind answering 😊",neutral,0.9149
youtube_comment,❤❤,neutral,0.9052
youtube_comment,❤,neutral,0.9052
youtube_comment,Enjoy ur life and may success more and more,neutral,0.8934
youtube_comment,Cool❤❤,neutral,0.9052
youtube_comment,Sarah❤,neutral,0.9052
youtube_comment,Weak. They have a strong team of ASIC developers and they go out and buy a small startup? WTF? Fire the management,neutral,0.5968
youtube_comment,Greattttt,neutral,0.8697
youtube_comment,GREAT OPPORTUNITY TO ACCUMULATE GRO66M❤,positive,0.561
youtube_comment,Institutional rotation from stablecoins to Caduun is officially happening.,neutral,0.922
youtube_comment,Caduun is the redo. Grab your bag before the retail stampede hits,neutral,0.9299
youtube_comment,No.... Teslas new Chip Manufacturing will push the others out...... its called being handed your hat gentlemen...... the smart money is with Musk,neutral,0.8832
youtube_comment,Why is the thumbnail so…spicy 🌶️,neutral,0.6318
youtube_comment,"So full of garbage. Take your AI and fly it to mars. I want a car that’s reliable, durable and mechanical not some hallucinating sycophantic subscription.",neutral,0.8982
